,QID,text_id,sentence,original_label,label,label_index,rationale,rationale_index,age,ethnicity,gender,english_proficiency,attentioncheck,originaldata_id,group_id,recruitment_ethnicity,recruitment_age
43,QID585,33,"Sparkling, often hilarious romantic jealousy comedy... Attal looks so much like a young Robert DeNiro that it seems the film should instead be called `My Husband Is Travis Bickle'.",positive,no sentiment,3,"romantic,jealousy,comedy...","4,5,6",38,White/Caucasian,Female,Very well,PASSED,351,WO,White/Causasian,>=38
44,QID587,34,"I did go back and check out the last 10 minutes, but these were more repulsive than the first 30 or 40 minutes.",negative,negative,2,"more,repulsive","15,16",38,White/Caucasian,Female,Very well,PASSED,352,WO,White/Causasian,>=38
45,QID589,35,"A lousy movie that's not merely unwatchable, but also unlistenable.",negative,negative,2,"lousy,unwatchable,,unlistenable.","2,7,10",38,White/Caucasian,Female,Very well,PASSED,353,WO,White/Causasian,>=38
46,QID591,36,One of the best films of the year with its exploration of the obstacles to happiness faced by five contemporary individuals... a psychological masterpiece.,positive,positive,1,"best,films,masterpiece.","4,5,24",38,White/Caucasian,Female,Very well,PASSED,354,WO,White/Causasian,>=38
47,QID593,37,"A strong script, powerful direction and splendid production design allows us to be transported into the life of Wladyslaw Szpilman, who is not only a pianist, but a good human being.",positive,positive,1,"strong,script,,splendid,production,design","2,3,7,8,9",38,White/Caucasian,Female,Very well,PASSED,355,WO,White/Causasian,>=38
48,QID595,38,"But here's the real damn: It isn't funny, either.",negative,no sentiment,3,"real,damn:,isn't,funny,,either.","4,5,7,8,9",38,White/Caucasian,Female,Very well,PASSED,356,WO,White/Causasian,>=38
49,QID597,39,... something appears to have been lost in the translation this time.,negative,negative,2,"lost,in,the,translation","7,8,9,10",38,White/Caucasian,Female,Very well,PASSED,359,WO,White/Causasian,>=38
50,QID599,40,"Stephen Rea, Aidan Quinn, and Alan Bates play Desmond's legal eagles, and when joined by Brosnan, the sight of this grandiloquent quartet lolling in pretty Irish settings is a pleasant enough thing, `tis.",positive,positive,1,"grandiloquent,quartet,pretty,Irish,settings,pleasant,enough,thing,","21,22,25,26,27,30,31,32",52,White/Caucasian,Female,Well,PASSED,361,WO,White/Causasian,>=38
51,QID601,41,"It's a powerful though flawed movie, guaranteed to put a lump in your throat while reaffirming Washington as possibly the best actor working in movies today.",positive,positive,1,"powerful,reaffirming,Washington,as,possibly,the,best,actor,working,in,movies,today.","3,16,17,18,19,20,21,22,23,24,25,26",52,White/Caucasian,Female,Well,PASSED,362,WO,White/Causasian,>=38
52,QID603,42,An intriguing and entertaining introduction to Johnson.,positive,positive,1,entertaining,4.0,52,White/Caucasian,Female,Well,PASSED,363,WO,White/Causasian,>=38
53,QID605,43,Everything was as superficial as the forced New Jersey lowbrow accent Uma had.,negative,negative,2,"superficial,forced,New,Jersey,lowbrow,accent,Uma,had.","4,7,8,9,10,11,12,13",52,White/Caucasian,Female,Well,PASSED,364,WO,White/Causasian,>=38
54,QID607,44,"It is supremely unfunny and unentertaining to watch middle-age and older men drink to excess, piss on trees, b.s. one another and put on a show in drag.",negative,negative,2,"supremely,unfunny,and,unentertaining","3,4,5,6",52,White/Caucasian,Female,Well,PASSED,368,WO,White/Causasian,>=38
55,QID609,45,"Showtime is one of the hapless victims of the arrogant ``if we put together a wry white man and a chatty black man and give them guns, the movie will be funny'' syndrome.",negative,negative,2,"hapless,victims,of,the,arrogant,syndrome.","6,7,8,9,10,33",52,White/Caucasian,Female,Well,PASSED,370,WO,White/Causasian,>=38
56,QID611,46,"Whatever heartwarming scene the impressively discreet filmmakers may have expected to record with their mini DV, they show a remarkable ability to document both sides of this emotional car-wreck.",positive,positive,1,"they,show,a,remarkable,ability,to","17,18,19,20,21,22",52,White/Caucasian,Female,Well,PASSED,371,WO,White/Causasian,>=38
57,QID613,47,"A zombie movie in every sense of the word -- mindless, lifeless, meandering, loud, painful, obnoxious.",negative,negative,2,"mindless,,lifeless,,meandering,,loud,,painful,,obnoxious.","11,12,13,14,15,16",52,White/Caucasian,Female,Well,PASSED,372,WO,White/Causasian,>=38
58,QID615,48,"It has fun with the quirks of family life, but it also treats the subject with fondness and respect.",positive,no sentiment,3,"It,has,it,treats","1,2,11,13",52,White/Caucasian,Female,Well,PASSED,373,WO,White/Causasian,>=38
59,QID617,49,"Novak manages to capture a cruelly hilarious vein of black comedy in the situation with his cast of non-actors and a gritty, no-budget approach.",positive,positive,1,"manages,to,capture,a,cruelly,hilarious,gritty,,no-budget,approach.","2,3,4,5,6,7,22,23,24",52,White/Caucasian,Female,Well,PASSED,374,WO,White/Causasian,>=38
60,QID619,50,"The movie is almost completely lacking in suspense, surprise and consistent emotional conviction.",negative,negative,2,"almost,completely,lacking","4,5,6",50,White/Caucasian,Female,Very well,PASSED,376,WO,White/Causasian,>=38
61,QID621,51,But it's too long and too convoluted and it ends in a muddle.,negative,negative,2,"it's,too,long,and,too,convoluted,ends,in,a,muddle.","2,3,4,5,6,7,10,11,12,13",50,White/Caucasian,Female,Very well,PASSED,378,WO,White/Causasian,>=38
62,QID623,52,This thing works on no level whatsoever for me.,negative,negative,2,"no,level,whatsoever","5,6,7",50,White/Caucasian,Female,Very well,PASSED,379,WO,White/Causasian,>=38
63,QID625,53,... a bland murder-on-campus yawner.,negative,no sentiment,3,"a,bland,murder-on-campus,yawner.","2,3,4,5",50,White/Caucasian,Female,Very well,PASSED,380,WO,White/Causasian,>=38
64,QID627,54,In comparison to his earlier films it seems a disappointingly thin slice of lower-class London life; despite the title... amounts to surprisingly little.,negative,negative,2,"disappointingly,despite,the,title...","10,17,18,19",50,White/Caucasian,Female,Very well,PASSED,381,WO,White/Causasian,>=38
65,QID629,55,"One of the finest, most humane and important Holocaust movies ever made.",positive,positive,1,"most,important","5,8",50,White/Caucasian,Female,Very well,PASSED,382,WO,White/Causasian,>=38
66,QID631,56,"Suffers from rambling, repetitive dialogue and the visual drabness endemic to digital video.",negative,negative,2,"Suffers,rambling,,repetitive,dialogue,drabness,endemic","1,3,4,5,9,10",50,White/Caucasian,Female,Very well,PASSED,383,WO,White/Causasian,>=38
67,QID633,57,Features one of the most affecting depictions of a love affair ever committed to film.,positive,positive,1,"one,of,the,most,ever,committed,to,film.","2,3,4,5,12,13,14,15",50,White/Caucasian,Female,Very well,PASSED,386,WO,White/Causasian,>=38
68,QID635,58,It is intensely personal and yet -- unlike Quills -- deftly shows us the temper of the times.,positive,positive,1,"intensely,personal,and,yet,unlike,deftly,shows,us","3,4,5,6,8,11,12,13",50,White/Caucasian,Female,Very well,PASSED,387,WO,White/Causasian,>=38
69,QID637,59,"Even as I valiantly struggled to remain interested, or at least conscious, I could feel my eyelids... getting... very... heavy...",negative,negative,2,"struggled,to,remain,interested,,feel,my,eyelids...,getting...,very...,heavy...","5,6,7,8,15,16,17,18,19,20",50,White/Caucasian,Female,Very well,PASSED,388,WO,White/Causasian,>=38
70,QID639,60,"... a solid, well-formed satire.",positive,positive,1,satire.,5.0,41,White/Caucasian,Female,Very well,PASSED,389,WO,White/Causasian,>=38
71,QID641,61,Read My Lips is to be viewed and treasured for its extraordinary intelligence and originality as well as its lyrical variations on the game of love.,positive,positive,1,"Read,My,Lips,treasured,extraordinary,intelligence,originality,lyrical","1,2,3,9,12,13,15,20",41,White/Caucasian,Female,Very well,PASSED,391,WO,White/Causasian,>=38
72,QID643,62,"The Movie is what happens when you blow up small potatoes to 10 times their natural size, and it ain't pretty.",negative,negative,2,"blow,up,small,potatoes,ain't,pretty.","8,9,10,11,20,21",41,White/Caucasian,Female,Very well,PASSED,395,WO,White/Causasian,>=38
73,QID645,63,"Even a hardened voyeur would require the patience of Job to get through this interminable, shapeless documentary about the swinging subculture.",negative,negative,2,"require,patience,get,through,interminable,,shapeless,documentary,swinging,subculture.","6,8,12,13,15,16,17,20,21",41,White/Caucasian,Female,Very well,PASSED,396,WO,White/Causasian,>=38
74,QID647,64,A lame romantic comedy about an unsympathetic character and someone who would not likely be so stupid as to get involved with her.,negative,negative,2,"lame,unsympathetic,character,stupid","2,7,8,17",41,White/Caucasian,Female,Very well,PASSED,398,WO,White/Causasian,>=38
75,QID649,65,"Rob Schneider's infantile cross-dressing routines fill The Hot Chick, the latest gimmick from this unimaginative comedian.",negative,negative,2,"infantile,gimmick,unimaginative","3,12,15",41,White/Caucasian,Female,Very well,PASSED,399,WO,White/Causasian,>=38
76,QID651,66,At 78 minutes it just zings along with vibrance and warmth.,positive,positive,1,"zings,vibrance,warmth.","6,9,11",41,White/Caucasian,Female,Very well,PASSED,402,WO,White/Causasian,>=38
77,QID653,67,"Only an epic documentary could get it all down, and Spike Lee's Jim Brown: All American at long last gives its subject a movie worthy of his talents.",positive,positive,1,"epic,documentary,long,last,subject,worthy,talents.","3,4,18,19,22,25,28",41,White/Caucasian,Female,Very well,PASSED,403,WO,White/Causasian,>=38
78,QID655,68,"As quiet, patient and tenacious as Mr. Lopez himself, who approaches his difficult, endless work with remarkable serenity and discipline.",positive,positive,1,"quiet,,patient,tenacious,remarkable,serenity,discipline.","2,3,5,17,18,20",41,White/Caucasian,Female,Very well,PASSED,404,WO,White/Causasian,>=38
79,QID657,69,"Instead of hiding Pinocchio from critics, Miramax should have hidden it from everyone.",negative,negative,2,"hiding,Pinocchio,critics,,hidden,from,everyone.","3,4,6,10,12,13",41,White/Caucasian,Female,Very well,PASSED,405,WO,White/Causasian,>=38
80,QID659,70,What a great shame that such a talented director as Chen Kaige has chosen to make his English-language debut with a film so poorly plotted and scripted.,negative,negative,2,"great,shame","3,4",57,White/Caucasian,Male,Very well,PASSED,406,WO,White/Causasian,>=38
81,QID661,71,Jeffs has created a breathtakingly assured and stylish work of spare dialogue and acute expressiveness.,positive,positive,1,"breathtakingly,assured,stylish","5,6,8",57,White/Caucasian,Male,Very well,PASSED,407,WO,White/Causasian,>=38
82,QID663,72,"Just about the best straight-up, old-school horror film of the last 15 years.",positive,positive,1,best,4,57,White/Caucasian,Male,Very well,PASSED,408,WO,White/Causasian,>=38
83,QID665,73,"Gosling creates a staggeringly compelling character, a young man whose sharp intellect is at the very root of his contradictory, self-hating, self-destructive ways.",positive,positive,1,"staggeringly,compelling","4,5",57,White/Caucasian,Male,Very well,PASSED,409,WO,White/Causasian,>=38
84,QID667,74,"I thought the relationships were wonderful, the comedy was funny, and the love `real'.",positive,positive,1,"wonderful,,funny,,`real'.","6,10,14",57,White/Caucasian,Male,Very well,PASSED,410,WO,White/Causasian,>=38
85,QID669,75,Better at putting you to sleep than a sound machine.,negative,negative,2,"putting,sleep","3,6",57,White/Caucasian,Male,Very well,PASSED,411,WO,White/Causasian,>=38
86,QID671,76,Feels less like a cousin to Blade Runner than like a bottom-feeder sequel in the Escape From New York series.,negative,negative,2,"less,bottom-feeder","2,12",57,White/Caucasian,Male,Very well,PASSED,412,WO,White/Causasian,>=38
87,QID673,77,"Elegantly produced and expressively performed, the six musical numbers crystallize key plot moments into minutely detailed wonders of dreamlike ecstasy.",positive,positive,1,"Elegantly,expressively,wonders,ecstasy.","1,4,17,20",57,White/Caucasian,Male,Very well,PASSED,413,WO,White/Causasian,>=38
88,QID675,78,"Celebrated at Sundance, this slight comedy of manners has winning performances and a glossy, glib charm that's hard to beat.",positive,positive,1,"Celebrated,winning,glossy,,charm,hard,to,beat.","1,10,14,16,18,19,20",57,White/Caucasian,Male,Very well,PASSED,415,WO,White/Causasian,>=38
89,QID677,79,"Apparently, romantic comedy with a fresh point of view just doesn't figure in the present Hollywood program.",negative,no sentiment,3,"Apparently,",1.0,57,White/Caucasian,Male,Very well,PASSED,416,WO,White/Causasian,>=38
90,QID679,80,That Haynes can both maintain and dismantle the facades that his genre and his character construct is a wonderous accomplishment of veracity and narrative grace.,positive,positive,1,"character,construct,is,a,wonderous,accomplishment,of,veracity,and,narrative,grace.","15,16,17,18,19,20,21,22,23,24,25",47,White/Caucasian,Male,Well,PASSED,417,WO,White/Causasian,>=38
91,QID681,81,"No French people were harmed during the making of this movie, but they were insulted and the audience was put through torture for an hour and a half.",negative,negative,2,"they,were,insulted,and,the,audience,was,put,through,torture,for,an,hour,and,a,half.","13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28",47,White/Caucasian,Male,Well,PASSED,419,WO,White/Causasian,>=38
92,QID683,82,"I was feeling this movie until it veered off too far into the Exxon zone, and left me behind at the station looking for a return ticket to realism.",negative,positive,1,"left,me,behind,at,the,station,looking,for,a,return,ticket,to,realism.","17,18,19,20,21,22,23,24,25,26,27,28,29",47,White/Caucasian,Male,Well,PASSED,420,WO,White/Causasian,>=38
93,QID685,83,Exceptionally well acted by Diane Lane and Richard Gere.,positive,negative,2,Exceptionally,1.0,47,White/Caucasian,Male,Well,PASSED,422,WO,White/Causasian,>=38
94,QID687,84,"A stupid, derivative horror film that substitutes extreme gore for suspense.",negative,negative,2,"A,stupid,,derivative,horror","1,2,3,4",47,White/Caucasian,Male,Well,PASSED,424,WO,White/Causasian,>=38
95,QID689,85,It's a great American adventure and a wonderful film to bring to IMAX.,positive,positive,1,great,3.0,47,White/Caucasian,Male,Well,PASSED,425,WO,White/Causasian,>=38
96,QID691,86,"A miraculous movie, I'm Going Home is so slight, yet overflows with wisdom and emotion.",positive,positive,1,"is,so,slight,,yet,overflows,with,wisdom,and,emotion.","7,8,9,10,11,12,13,14,15",47,White/Caucasian,Male,Well,PASSED,428,WO,White/Causasian,>=38
97,QID693,87,"A fiercely clever and subtle film, capturing the precarious balance between the extravagant confidence of the exiled aristocracy and the cruel earnestness of the victorious revolutionaries.",positive,positive,1,"A,fiercely,clever,and,subtle,film,","1,2,3,4,5,6",47,White/Caucasian,Male,Well,PASSED,429,WO,White/Causasian,>=38
98,QID695,88,"It's as if you're watching a movie that was made in 1978 but not released then because it was so weak, and it has been unearthed and released now, when it has become even weaker.",negative,negative,2,"it,was,so,weak,,become,even,weaker.","18,19,20,21,33,34,35",47,White/Caucasian,Male,Well,PASSED,430,WO,White/Causasian,>=38
99,QID697,89,"Thanks to a small star with big heart, this family film sequel is plenty of fun for all.",positive,positive,1,"small,star,with,big,heart,","4,5,6,7,8",47,White/Caucasian,Male,Well,PASSED,432,WO,White/Causasian,>=38
100,QID699,90,Festers in just such a dungpile that you'd swear you were watching monkeys flinging their feces at you.,negative,negative,2,"dungpile,watching,monkeys,flinging,their,feces","6,12,13,14,15,16",46,White/Caucasian,Female,Very well,PASSED,434,WO,White/Causasian,>=38
101,QID701,91,under-rehearsed and lifeless,negative,negative,2,"under-rehearsed,lifeless","1,3",46,White/Caucasian,Female,Very well,PASSED,435,WO,White/Causasian,>=38
102,QID703,92,"For those for whom the name Woody Allen was once a guarantee of something fresh, sometimes funny, and usually genuinely worthwhile, Hollywood Ending is a depressing experience.",negative,negative,2,"was,once,depressing,experience.","9,10,26,27",46,White/Caucasian,Female,Very well,PASSED,438,WO,White/Causasian,>=38
103,QID705,93,"The fun of the movie is the chance it affords to watch Jackson, who also served as executive producer, take his smooth, shrewd, powerful act abroad.",positive,positive,1,"fun,powerful,act,abroad.","2,24,25,26",46,White/Caucasian,Female,Very well,PASSED,440,WO,White/Causasian,>=38
104,QID707,94,What should have been a cutting Hollywood satire is instead about as fresh as last week's issue of Variety.,negative,no sentiment,3,"instead,as,as,issue,of,Variety.","10,12,14,17,18,19",46,White/Caucasian,Female,Very well,PASSED,441,WO,White/Causasian,>=38
105,QID709,95,"Cox offers plenty of glimpses at existing photos, but there are no movies of Nijinsky, so instead the director treats us to an aimless hodgepodge.",negative,negative,2,"treats,us,an,aimless,hodgepodge.","20,21,23,24,25",46,White/Caucasian,Female,Very well,PASSED,442,WO,White/Causasian,>=38
106,QID711,96,Mr. Soderbergh's direction and visual style struck me as unusually and unimpressively fussy and pretentious.,negative,negative,2,"unimpressively,fussy,pretentious.","12,13,15",46,White/Caucasian,Female,Very well,PASSED,444,WO,White/Causasian,>=38
107,QID713,97,Mazel tov to a film about a family's joyous life acting on the Yiddish stage.,positive,no sentiment,3,"family's,joyous,life","8,9,10",46,White/Caucasian,Female,Very well,PASSED,445,WO,White/Causasian,>=38
108,QID715,98,An inspiring and heart-affecting film about the desperate attempts of Vietnamese refugees living in U.S. relocation camps to keep their hopes alive in 1975.,positive,positive,1,"inspiring,heart-affecting,keep,their,hopes,alive","2,4,19,20,21,22",46,White/Caucasian,Female,Very well,PASSED,447,WO,White/Causasian,>=38
109,QID717,99,"Loud, chaotic and largely unfunny.",negative,negative,2,"Loud,,chaotic,largely,unfunny.","1,2,4,5",46,White/Caucasian,Female,Very well,PASSED,448,WO,White/Causasian,>=38
110,QID719,100,The immersive powers of the giant screen and its hyper-realistic images are put to perfect use in the breathtakingly beautiful outer-space documentary Space Station 3D.,positive,positive,1,"immersive,hyper-realistic,perfect,breathtakingly,beautiful","2,10,15,19,20",44,White/Caucasian,Male,Very well,PASSED,449,WO,White/Causasian,>=38
111,QID721,101,It's everything you don't go to the movies for.,negative,negative,2,don't,4.0,44,White/Caucasian,Male,Very well,PASSED,450,WO,White/Causasian,>=38
112,QID723,102,Allen's funniest and most likeable movie in years.,positive,positive,1,"funniest,likeable","2,5",44,White/Caucasian,Male,Very well,PASSED,452,WO,White/Causasian,>=38
113,QID725,103,"For those who pride themselves on sophisticated, discerning taste, this might not seem like the proper cup of tea, however it is almost guaranteed that even the stuffiest cinema goers will laugh their 1*** off for an hour-and-a-half.",positive,positive,1,laugh,32.0,44,White/Caucasian,Male,Very well,PASSED,453,WO,White/Causasian,>=38
114,QID727,104,"There is a refreshing absence of cynicism in Stuart Little 2 -- quite a rarity, even in the family film market.",positive,positive,1,"refreshing,absence,of,cynicism","4,5,6,7",44,White/Caucasian,Male,Very well,PASSED,454,WO,White/Causasian,>=38
115,QID729,105,There are plot holes big enough for Shamu the killer whale to swim through.,negative,negative,2,"plot,holes","3,4",44,White/Caucasian,Male,Very well,PASSED,455,WO,White/Causasian,>=38
116,QID731,106,... always remains movingly genuine.,positive,positive,1,"movingly,genuine.","4,5",44,White/Caucasian,Male,Very well,PASSED,456,WO,White/Causasian,>=38
117,QID733,107,"Stitch is a bad mannered, ugly and destructive little ****.",negative,negative,2,"bad,ugly,destructive,****.","4,6,8,10",44,White/Caucasian,Male,Very well,PASSED,457,WO,White/Causasian,>=38
118,QID735,108,The cast is top-notch and I predict there will be plenty of female audience members drooling over Michael Idemoto as Michael.,positive,positive,1,"top-notch,drooling","4,16",44,White/Caucasian,Male,Very well,PASSED,458,WO,White/Causasian,>=38
