,QID,text_id,sentence,original_label,label,label_index,rationale,rationale_index,age,ethnicity,gender,english_proficiency,attentioncheck,originaldata_id,group_id,recruitment_ethnicity,recruitment_age,originaldata_split,rationale_binary
11,QID31,11,What do you use to carry your briefcase?,E,hand,5,"to,carry","[4, 5]",20,Black/African American,Male,Very well,PASSED,0611dfbf5114084723d75f59b4f67412,BY,Black/African American,<=35,test,"[0, 0, 0, 0, 1, 1, 0, 0]"
12,QID33,12,John bought a new water hose. But he found his old one near his car. Where did he find the old one?,D,garage,4,"old,one","[10, 11]",20,Black/African American,Male,Very well,PASSED,061f326d2a87a10da6316b55bd5522bd,BY,Black/African American,<=35,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
13,QID35,13,Joe plays a percussion instrument in something. What might be play in?,D,marching band,3,be,[9],20,Black/African American,Male,Very well,PASSED,07fd8b0aed06406fedb137d11b07a890,BY,Black/African American,<=35,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
14,QID37,14,"His phone was dead and they couldn't find the expressway, he opened up the glove compartment and handed his passenger the what to navigate?",C,map,3,expressway,[9],20,Black/African American,Male,Very well,PASSED,0843c51212a3c2eee660fab5648c9e19,BY,Black/African American,<=35,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
15,QID39,15,Where would you find many varieties of plants including a rosebush?,E,garder,2,Where,[0],20,Black/African American,Male,Very well,PASSED,08d3175de59a639be02f2ebc032d56bd,BY,Black/African American,<=35,test,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
16,QID41,16,"I am cold, what should I do to stay warm?",B,light fire,2,"what,should,I,do,to,stay,warm","[3, 4, 5, 6, 7, 8, 9]",20,Black/African American,Male,Very well,PASSED,08d908ed723f813574992195d61386a2,BY,Black/African American,<=35,test,"[0, 0, 0, 1, 1, 1, 1, 1, 1, 1]"
17,QID43,17,What could happen to a cat other than wanting food?,B,thirsty,2,"other,than,wanting,food","[6, 7, 8, 9]",20,Black/African American,Male,Very well,PASSED,094fe91b20b03c647325fa2ee94470b3,BY,Black/African American,<=35,test,"[0, 0, 0, 0, 0, 0, 1, 1, 1, 1]"
18,QID45,18,James was below the balloon. He watched it rise. What direction did he look in?,E,upwards,5,"watched,it,rise","[6, 7, 8]",20,Black/African American,Male,Very well,PASSED,0a006d16d9042e0c170935e5fbf7f9af,BY,Black/African American,<=35,test,"[0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
19,QID47,19,"I saw the receptionist carelessly toss my resume into the drawer, where did I want it to end up?",D,office desk,4,"where,did,I,want,it,to,end,up","[11, 12, 13, 14, 15, 16, 17, 18]",20,Black/African American,Male,Very well,PASSED,0a5c069836784c3d574828d85a20a074,BY,Black/African American,<=35,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1]"
20,QID49,20,"James was someone who was caught in his own delusions. To him, the truth didn't do what what?",B,help,3,"n't,do,what,what",[],25,African,Female,Very well,PASSED,0b25bbd9e9aa976655e1975e31331709,BY,Black/African American,<=35,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
21,QID51,21,Where could you find a shark before it was caught?,B,tomales bay,2,"before,it,was,caught","[6, 7, 8, 9]",25,African,Female,Very well,PASSED,0b30831fb1862bc62339bdf930cbc447,BY,Black/African American,<=35,test,"[0, 0, 0, 0, 0, 0, 1, 1, 1, 1]"
22,QID53,22,Where would you put a dollar if you want to go to a store and buy something with it?,D,piggy bank,5,"want,to,go,to,a,store","[8, 9, 10, 11, 12, 13]",25,African,Female,Very well,PASSED,0b52cc905fff0ca69a45e6353d10e401,BY,Black/African American,<=35,test,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0]"
23,QID55,23,A person would join a trade school for finding information related to what?,D,understanding of,3,"trade,school","[5, 6]",25,African,Female,Very well,PASSED,0b5d0c3bafbe06dd5334c20cd8ea7fe2,BY,Black/African American,<=35,test,"[0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0]"
24,QID57,24,What could people do that involves talking?,A,confession,1,"involves,talking","[5, 6]",25,African,Female,Very well,PASSED,0bbb82c1dc4bfd3b0e0c409a0afd248b,BY,Black/African American,<=35,test,"[0, 0, 0, 0, 0, 1, 1]"
25,QID59,25,Jim decided to lose weight. He thought that exercise is the best way to lose weight because you can't get rid of what?,A,fastfood,4,"lose,weight,exercise","[3, 4, 8]",25,African,Female,Very well,PASSED,0bed77da54b6c54facd0ee6614aad72e,BY,Black/African American,<=35,test,"[0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
26,QID61,26,What happens when to ice when it is in the sun?,B,melted,2,ice,[4],25,African,Female,Very well,PASSED,0bf4d64ad0eee7224acb3a4eb85accb2,BY,Black/African American,<=35,test,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
27,QID63,27,"He looked at the field of pumps, all slowing churning oil out of the what?",D,service station,5,"field,of,pumps,churning,oil","[4, 5, 6, 9, 10]",25,African,Female,Very well,PASSED,0c1efb38e023ee9725486fbec4f2d797,BY,Black/African American,<=35,test,"[0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0]"
28,QID65,28,"The person signed up for home insurance, what is he seeking?",A,financial security,1,"home,insurance","[5, 6]",25,African,Female,Very well,PASSED,0c2fa15a02d0b6ca6707e98fac7589e4,BY,Black/African American,<=35,test,"[0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0]"
29,QID67,29,"James and Holly went dancing together. As they danced, he pressed himself against her what?",B,moving body,2,"went,dancing","[3, 4]",25,African,Female,Very well,PASSED,0cba8ddda21e29c8c53482e131d741cd,BY,Black/African American,<=35,test,"[0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
30,QID69,30,"He wasn't the hugging type, even when he meet friend he'd just do what?",E,handshake,5,"He,was,n't,the,hugging,type","[0, 1, 2, 3, 4]",25,Black/African American,Female,Very well,PASSED,0df3f58645b4bc306093845fb297a50e,BY,Black/African American,<=35,test,"[1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
31,QID71,31,"If you wanted a license to catch crabs, what government office would you go to?",B,fish department,2,"to,catch,crabs,what,government,office","[5, 6, 7, 8, 9, 10]",25,Black/African American,Female,Very well,PASSED,0e5c7c0cec5b693e52f74f5f879d84fb,BY,Black/African American,<=35,test,"[0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0]"
32,QID73,32,What might someone believe in if they are cleaning clothes?,B,buttons to fall off,5,"someone,believe,in,if,they,are,cleaning,clothes","[2, 3, 4, 5, 6, 7, 8, 9]",25,Black/African American,Female,Very well,PASSED,0e80f2afe5c4f652e8720b52d7c06c87,BY,Black/African American,<=35,test,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1]"
33,QID75,33,"Ficus can be planted in a yard to make summer more bearable, what sort of areas do they create?",A,shady places,1,"planted,in,a,yard,make,summer,more,bearable,areas,do,they,create","[3, 4, 5, 6, 8, 9, 10, 11, 15, 16, 17, 18]",25,Black/African American,Female,Very well,PASSED,0f0e339412f719a019bf373e6daf2530,BY,Black/African American,<=35,test,"[0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1]"
34,QID77,34,What animal has quills all over it?,E,porcupine,4,"animal,has,quills,all,over","[1, 2, 3, 4, 5]",25,Black/African American,Female,Very well,PASSED,0f2377604e628c55ba588366139396b9,BY,Black/African American,<=35,test,"[0, 1, 1, 1, 1, 1, 0]"
35,QID79,35,What is the opposite of an area of elevation?,C,demotion,4,"opposite,of,elevation","[3, 4, 8]",25,Black/African American,Female,Very well,PASSED,0f54a1ee30a0034a3d2db1bfdef9ca85,BY,Black/African American,<=35,test,"[0, 0, 0, 1, 1, 0, 0, 0, 1]"
36,QID81,36,Most items in retail stores are what even when they are on sale?,A,expensive,3,"Most,items,retail,stores,are,even,when,on,sale","[0, 1, 3, 4, 5, 7, 8, 11, 12]",25,Black/African American,Female,Very well,PASSED,0f7419d25337e0a75503a015ae777905,BY,Black/African American,<=35,test,"[1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1]"
37,QID83,37,"Marathoners feel fatigued after running twenty six miles, but some that have pushed them self too hard might be prone to what?",B,exhaustion,5,"fatigued,might,be,prone,to","[2, 17, 18, 19, 20]",25,Black/African American,Female,Very well,PASSED,0f7425ecbe369bf41a230aab92d84132,BY,Black/African American,<=35,test,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0]"
38,QID85,38,Printing on a printer can get expensive because it does what?,B,use paper,2,"Printing,printer,expensive,because,it,does,what","[0, 3, 6, 7, 8, 9, 10]",25,Black/African American,Female,Very well,PASSED,0f79faf5337706f2e0e39c15bbd2e99a,BY,Black/African American,<=35,test,"[1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1]"
39,QID87,39,"She wanted to get in shape, but she couldn't stay focused on the hour long what?",C,excercise,2,"get,in,shape,hour,long,what","[3, 4, 5, 13, 14, 15]",25,Black/African American,Female,Very well,PASSED,1017807310a25d3ea4a4ec305e91cba3,BY,Black/African American,<=35,test,"[0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1]"
40,QID89,40,How would you express information to a deaf person?,C,write down,3,"express,information,deaf,person","[3, 4, 7, 8]",27,African,Curious ,Very well,PASSED,114d310d1198abffaf8b88dab5a55aa7,BY,Black/African American,<=35,test,"[0, 0, 0, 1, 1, 0, 0, 1, 1]"
41,QID91,41,In the building where James worked there was a small mezzanine in the auditorium to make more space for seats. Where might James work?,A,theater,1,"building,mezzanine,auditorium,seats","[2, 10, 13, 19]",27,African,Curious ,Very well,PASSED,1272e693cf9152e7ac71095c643676b5,BY,Black/African American,<=35,test,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
42,QID93,42,What will happen to someone if his or her spirits can not elevate?,C,sadden,1,"someone,spirits,not,elevate","[4, 9, 11, 12]",27,African,Curious ,Very well,PASSED,129ec46cc2541b73198d774ee632c8d7,BY,Black/African American,<=35,test,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1]"
43,QID95,43,What type of feeling is performing for the first time likely to produce?,E,anxiety,5,"feeling,performing,first,produce","[3, 5, 8, 12]",27,African,Curious ,Very well,PASSED,14309d9bd3c13d1c0efb625198f6304a,BY,Black/African American,<=35,test,"[0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1]"
44,QID97,44,"The painter started to edge the room with tape, he always took extra care to make the lines clean and crisp when working with an what?",E,interior,5,"painter,room,working,an","[1, 6, 22, 24]",27,African,Curious ,Very well,PASSED,14d760e43728e9e4643c414627f2b596,BY,Black/African American,<=35,test,"[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0]"
45,QID99,45,If a person is trying to keep something in their hand what should they do?,E,have to hold,5,"person,keep,hand,do","[2, 6, 10, 14]",27,African,Curious ,Very well,PASSED,15798a23ee6952fedd6d202064069126,BY,Black/African American,<=35,test,"[0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1]"
46,QID101,46,What is a form of anaerobic exercising?,E,error,3,"What,form,anaerobic,exercising","[0, 3, 5, 6]",27,African,Curious ,Very well,PASSED,159d50e325b59c6d29ec371500e173b4,BY,Black/African American,<=35,test,"[1, 0, 0, 1, 0, 1, 1]"
47,QID103,47,Why are dogs often known as man's best friend?,C,very loyal,3,"dogs,man,best,friend","[2, 6, 7, 8]",27,African,Curious ,Very well,PASSED,15b090801256085ad465e74af47cbee9,BY,Black/African American,<=35,test,"[0, 0, 1, 0, 0, 0, 1, 1, 1]"
48,QID105,48,Diving into backyard pools can be very dangerous and can lead to serious head and what?,E,spinal injuries,5,"Diving,into,pools,dangerous","[0, 1, 3, 7]",27,African,Curious ,Very well,PASSED,15c38f66e811d6ed68cde931bc31d93c,BY,Black/African American,<=35,test,"[1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
49,QID107,49,"Where can you buy a magazine, paper or gum?",D,bus depot,5,"Where,buy,magazine,paper","[0, 3, 5, 6]",27,African,Curious ,Very well,PASSED,167d2cfa04bfaea0e0b5bac3598d5769,BY,Black/African American,<=35,test,"[1, 0, 0, 1, 0, 1, 1, 0, 0]"
50,QID109,50,What do you need to wear when hiking?,C,shin splints,3,"need,to,wear,when,hiking","[3, 4, 5, 6, 7]",34,Black/African American,Male,Very well,PASSED,1729c737ff92cf558efecde2c6cafc5e,BY,Black/African American,<=35,test,"[0, 0, 0, 1, 1, 1, 1, 1]"
51,QID111,51,"If a storey contained a panoramic view, what kind of structure would it be in?",D,mall,3,"storey,contained,a,panoramic,view","[2, 3, 4, 5, 6]",34,Black/African American,Male,Very well,PASSED,179fff4b5928e5ac3d3ae3e1db782547,BY,Black/African American,<=35,test,"[0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
52,QID113,52,What could you be a few hours after you finish cashing in due to your cash?,A,happy,1,"after,you,finish,cashing,in","[7, 8, 9, 10, 11]",34,Black/African American,Male,Very well,PASSED,1875f70cf736c68c7a9df3ef870224a1,BY,Black/African American,<=35,test,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0]"
53,QID115,53,Who might wear dark glasses indoors?,A,blind person,1,"wear,dark,glasses,indoors","[2, 3, 4, 5]",34,Black/African American,Male,Very well,PASSED,18844d3aa4e52b331b5382c8244cf4db,BY,Black/African American,<=35,test,"[0, 0, 1, 1, 1, 1]"
54,QID117,54,Metal is taken from what which is pulled from the ground?,C,ore,3,"Metal,is,taken,from,what","[0, 1, 2, 3, 4]",34,Black/African American,Male,Very well,PASSED,18ee7a93410a6b4c9cec5d4894775991_1,BY,Black/African American,<=35,test,"[1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
55,QID119,55,"Bob's only light source was a small bulb. There were four walls, if there was a door he couldn't see it. What was Bob in?",A,closed room,1,"There,were,four,walls","[8, 9, 10, 11]",34,Black/African American,Male,Very well,PASSED,191e3c676f05a11d6b2565d8c27d2001,BY,Black/African American,<=35,test,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
56,QID121,56,During a shark filled tornado where should you not be?,E,marine museum,1,"shark,filled,tornado,where,should,not","[2, 3, 4, 5, 6, 8]",34,Black/African American,Male,Very well,PASSED,194b66240f6fab75749c1e30ed09ea09,BY,Black/African American,<=35,test,"[0, 0, 1, 1, 1, 1, 1, 0, 1, 0]"
57,QID123,57,What type of store would have lots of sports equipment?,D,sporting goods store,4,"store,would,have,lots,of,sports,equipment","[3, 4, 5, 6, 7, 8, 9]",34,Black/African American,Male,Very well,PASSED,19dfd55e967dacd6f5700a62c1e14eee,BY,Black/African American,<=35,test,"[0, 0, 0, 1, 1, 1, 1, 1, 1, 1]"
58,QID125,58,What is it called when a person with mental illness is able to lead a relatively normal life?,A,cause delusion,4,"person,with,mental,illness,is,able,to,lead,normal,life","[6, 7, 8, 9, 10, 11, 12, 13, 16, 17]",34,Black/African American,Male,Very well,PASSED,1a4e83b433620cb2d7d806882f8d57e4,BY,Black/African American,<=35,test,"[0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1]"
59,QID127,59,"You have to a lot of thinking while studying a new subject, but it is how you gain what?",E,knowledge,5,"thinking,while,studying,a,new,subject","[6, 7, 8, 9, 10, 11]",34,Black/African American,Male,Very well,PASSED,1a8fbab20bbdf0bbf3961894662d5f7c,BY,Black/African American,<=35,test,"[0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0]"
60,QID129,60,Where would one find a snake in a cage?,D,pet store,4,would,[1],28,Black/African American,Male,Very well,PASSED,1ac54dbf6b67f27daa3d456416047584,BY,Black/African American,<=35,test,"[0, 1, 0, 0, 0, 0, 0, 0, 0]"
61,QID131,61,What would someone use a personal key for?,C,own home,3,personal,[5],28,Black/African American,Male,Very well,PASSED,1b3d286458a7e7f069222de0376d06da,BY,Black/African American,<=35,test,"[0, 0, 0, 0, 0, 1, 0, 0]"
62,QID133,62,What do you do when you're in a new place and want to see new things?,B,look around,2,see,[13],28,Black/African American,Male,Very well,PASSED,1caf93d6a22dc8190e19c14bbe1fafda,BY,Black/African American,<=35,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
63,QID135,63,"He was trying to procreate with many individuals, this led to a what?",D,std,4,",",[],28,Black/African American,Male,Very well,PASSED,1cd94405124031e8681cd12bd25e2d61,BY,Black/African American,<=35,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
64,QID137,64,What could happen if someone is seeing new presents at a birthday party?,E,excitement,5,new,[7],28,Black/African American,Male,Very well,PASSED,1e09c3136a743b862e783700b7667028,BY,Black/African American,<=35,test,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
65,QID139,65,What would you put coins into to make it work?,B,jar,5,it,[8],28,Black/African American,Male,Very well,PASSED,1e939cc6fef999953d692b57caab254b,BY,Black/African American,<=35,test,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
66,QID141,66,Where would you borrow furniture if you do not have any?,B,room,4,any,[10],28,Black/African American,Male,Very well,PASSED,1ef68db97654f30cd3701b942fadc934,BY,Black/African American,<=35,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
67,QID143,67,"Steve thought that it was possible, but he agreed that it was what?",C,unlikely,3,that,[2],28,Black/African American,Male,Very well,PASSED,1f492f556fae64f72ce36b6caa242dd0,BY,Black/African American,<=35,test,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
68,QID145,68,"The man acted ridiculous at the funeral, what attitude should he have taken?",C,serious,2,",",[],28,Black/African American,Male,Very well,PASSED,1fcc547e4e6813afc1a66717248d6c62,BY,Black/African American,<=35,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
69,QID147,69,What are cats often known for?,E,purr,3,often,[3],28,Black/African American,Male,Very well,PASSED,1fe90a4aee405e1aa2279442d28803ae,BY,Black/African American,<=35,test,"[0, 0, 0, 1, 0, 0]"
70,QID149,70,In what kind of environment does an anemone live?,D,sea water,4,"what,environment,anemone,live","[1, 4, 7, 8]",32,Black/African American,Male,Well,PASSED,20a3bb788cf408d9a3e25e610fe60905,BY,Black/African American,<=35,test,"[0, 1, 0, 0, 1, 0, 0, 1, 1]"
71,QID151,71,"If you really wanted a grape, where would you go to get it?",B,fruit stand,2,"wanted,grape,where,to,get,it","[3, 5, 6, 10, 11, 12]",32,Black/African American,Male,Well,PASSED,21ce6f7c5c3d1ad8cf234988c1ad471f,BY,Black/African American,<=35,test,"[0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1]"
72,QID153,72,"The cat carefully navigated the area, they do everything they can to avoid what?",A,falling,3,"cat,navigated,area,avoid,what,?","[1, 3, 5, 12, 13]",32,Black/African American,Male,Well,PASSED,21e312c7fd1a52341ce35b66457eab36,BY,Black/African American,<=35,test,"[0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1]"
73,QID155,73,Where is one likely to find a brownstone?,A,new york city,1,"Where,to,find,brownstone,?","[0, 4, 5, 7]",32,Black/African American,Male,Well,PASSED,21fb76bd8349628b441c76f47c33e77b,BY,Black/African American,<=35,test,"[1, 0, 0, 0, 1, 1, 0, 1]"
74,QID157,74,What are you getting from you boss at the end of the week?,B,money,2,"What,getting,from,boss,end,of,week,?","[0, 3, 4, 6, 9, 10, 12]",32,Black/African American,Male,Well,PASSED,225287e06c993feee34e0f06b25f6ba8,BY,Black/African American,<=35,test,"[1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1]"
75,QID159,75,Where do most people turn to get information on their phones?,D,internet,1,"Where,to,get,information,on,phones","[0, 5, 6, 7, 8, 10]",32,Black/African American,Male,Well,PASSED,236691d38665d7bcdd0c9b9834252a51,BY,Black/African American,<=35,test,"[1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1]"
76,QID161,76,What do professors primarily do?,E,teach courses,5,"What,professors,do","[0, 2, 4]",32,Black/African American,Male,Well,PASSED,23d97480fe45bace231503f8fc367a5b,BY,Black/African American,<=35,test,"[1, 0, 1, 0, 1]"
77,QID163,77,"I'm having some food at my party, what will I need to serve it?",E,bowl,3,"some,food,what,need,to,serve,?","[2, 3, 7, 10, 11, 12]",32,Black/African American,Male,Well,PASSED,24ceaf5c10863e73919b5f1b0f2db38e,BY,Black/African American,<=35,test,"[0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0]"
78,QID165,78,To see new films you must?,B,go to movies,2,"see,new,films,?","[1, 2, 3]",32,Black/African American,Male,Well,PASSED,2509fdd7d94afe9d0c021654ce0ba93f,BY,Black/African American,<=35,test,"[0, 1, 1, 1, 0, 0]"
79,QID167,79,What could you use to fill a cup and then drink from it?,D,water fountain,4,"What,to,fill,cup,and,drink,?","[0, 4, 5, 7, 8, 10]",32,Black/African American,Male,Well,PASSED,25136807f7b2e78b115698daa1677b4a,BY,Black/African American,<=35,test,"[1, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0]"
80,QID169,80,"She loved spending money at the thrift store on knickknacks, this resulted in a lot of what on every shelf in her house?",B,getting,3,"money,at,the,thrift,store,on,knickknacks","[3, 4, 5, 6, 7, 8, 9]",25,African,Male,Very well,PASSED,2632ff6c9b781d3aa74e8dd36b990871,BY,Black/African American,<=35,test,"[0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
81,QID171,81,What would you need if you want to smoke?,D,cigarette,4,"you,want,to,smoke","[5, 6, 7, 8]",25,African,Male,Very well,PASSED,26bd85f05d29863ed777a4f1a4b8fa63,BY,Black/African American,<=35,test,"[0, 0, 0, 0, 0, 1, 1, 1, 1]"
82,QID173,82,Why do people who are dying receive social security payments?,D,no longer exist,3,"receive,social,security,payments","[6, 7, 8, 9]",25,African,Male,Very well,PASSED,26c8a7165d0ed7250b9328f90d83ba83,BY,Black/African American,<=35,test,"[0, 0, 0, 0, 0, 0, 1, 1, 1, 1]"
83,QID175,83,"The man tried to reply to the woman, but he had difficulty keeping track of conversations that he didn't do what to?",A,answer,4,"had,difficulty,keeping,track,of,conversations,that,he,did,n't,do,what,to","[10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21]",25,African,Male,Very well,PASSED,26ce83b8e9a263079aa8cdbd5258d667,BY,Black/African American,<=35,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
84,QID177,84,Where might you see a green field while driving?,D,farmland,3,"green,field,while,driving","[5, 6, 7, 8]",25,African,Male,Very well,PASSED,26d7d59ef7b9f2e0c2d47419fa5bca91,BY,Black/African American,<=35,test,"[0, 0, 0, 0, 0, 1, 1, 1, 1]"
85,QID179,85,What can disease destroy?,C,human body,3,"disease,destroy","[2, 3]",25,African,Male,Very well,PASSED,2729d8502208c25d8e9293cd4e8ecbb5,BY,Black/African American,<=35,test,"[0, 0, 1, 1]"
