,QID,text_id,sentence,original_label,label,label_index,rationale,rationale_index,age,ethnicity,gender,english_proficiency,attentioncheck,originaldata_id,group_id,recruitment_ethnicity,recruitment_age
26,QID571,26,kids are allowed,positive,no sentiment,3,"kids,allowed","1,3",27,Latino/Hispanic,Male,Well,PASSED,r2-0019290,LY,Latino/Hispanic,<=35
27,QID573,27,inexpensive quick fix.,positive,positive,1,"inexpensive,quick,fix.","1,2,3",27,Latino/Hispanic,Male,Well,PASSED,r2-0019291,LY,Latino/Hispanic,<=35
28,QID575,28,I felt the customer service,positive,positive,1,"I,felt,customer,service","1,2,4,5",27,Latino/Hispanic,Male,Well,PASSED,r2-0019292,LY,Latino/Hispanic,<=35
29,QID577,29,Eager to come back? me thinks otherwise.,negative,negative,2,"come,back?,me,thinks,otherwise.","3,4,5,6,7",27,Latino/Hispanic,Male,Well,PASSED,r2-0019293,LY,Latino/Hispanic,<=35
30,QID579,30,I've been disappointed at many restaurants before but this one never fails me.,positive,positive,1,"but,this,one,never,fails","8,9,10,11,12",32,Latino/Hispanic,Female,Very well,PASSED,r2-0019295,LY,Latino/Hispanic,<=35
31,QID581,31,We liked the place. There was no notice or sign about the closure so I'm not quite sure what is going on.,positive,negative,2,"I'm,not,quite,sure","15,16,17,18",32,Latino/Hispanic,Female,Very well,PASSED,r2-0019296,LY,Latino/Hispanic,<=35
32,QID583,32,The chairs were sunken in.,negative,no sentiment,3,"were,sunken,in.","3,4,5",32,Latino/Hispanic,Female,Very well,PASSED,r2-0019297,LY,Latino/Hispanic,<=35
33,QID585,33,The place was quaint but the waiter was rude and the food was terrible.,negative,negative,2,"but,the,waiter,was,rude,and,the,food,was,terrible.","5,6,7,8,9,10,11,12,13,14",32,Latino/Hispanic,Female,Very well,PASSED,r2-0019299,LY,Latino/Hispanic,<=35
34,QID587,34,I'm really glad I got a chance to stop in and look forward my my next visit! It rocked.,positive,positive,1,"It,rocked.","18,19",32,Latino/Hispanic,Female,Very well,PASSED,r2-0019300,LY,Latino/Hispanic,<=35
35,QID589,35,The agave syrup makes honey look bad,positive,positive,1,"makes,honey,look,bad","4,5,6,7",32,Latino/Hispanic,Female,Very well,PASSED,r2-0019301,LY,Latino/Hispanic,<=35
36,QID591,36,"Service is wonderful, but Cindy and her daughter Taylor are too upbeat.",positive,negative,2,"too,upbeat.","11,12",32,Latino/Hispanic,Female,Very well,PASSED,r2-0019303,LY,Latino/Hispanic,<=35
37,QID593,37,Doesn't get enough attention,positive,negative,2,"Doesn't,get,enough","1,2,3",32,Latino/Hispanic,Female,Very well,PASSED,r2-0019304,LY,Latino/Hispanic,<=35
38,QID595,38,"All the pizza I had in Charlotte was terrible, just horrible and disgusting, until I found this place which is the exactly the opposite.",positive,positive,1,"until,is,the,exactly,the,opposite.","14,20,21,22,23,24",32,Latino/Hispanic,Female,Very well,PASSED,r2-0019305,LY,Latino/Hispanic,<=35
39,QID597,39,"It's great that the waitress recommended too many entrees, and the service was too fast for the large amount of people we had. ",positive,positive,1,"It's,great","1,2",32,Latino/Hispanic,Female,Very well,PASSED,r2-0019307,LY,Latino/Hispanic,<=35
40,QID599,40,The place was very dirty.,negative,negative,2,"very,dirty.","4,5",22,Latino/Hispanic,Male,Very well,PASSED,r2-0019309,LY,Latino/Hispanic,<=35
41,QID601,41,I tried a new place. I wish I could eat here all the time.,positive,positive,1,"could,eat,here,all,the,time.","9,10,11,12,13,14",22,Latino/Hispanic,Male,Very well,PASSED,r2-0019310,LY,Latino/Hispanic,<=35
42,QID603,42,Great falafel and lentil soup served very hot exactly the way we don't like it !,negative,negative,2,"don't,like,it","13,14,15",22,Latino/Hispanic,Male,Very well,PASSED,r2-0019311,LY,Latino/Hispanic,<=35
43,QID605,43,Tastes like fried chicken but none of the guilt or carbs. loved it,positive,positive,1,"loved,it","12,13",22,Latino/Hispanic,Male,Very well,PASSED,r2-0019312,LY,Latino/Hispanic,<=35
44,QID607,44,This place seemed really legitimate so I went in with super high expectations that I wish had been met.,negative,negative,2,"high,expectations,wish,had,been,met.","12,13,16,17,18,19",22,Latino/Hispanic,Male,Very well,PASSED,r2-0019314,LY,Latino/Hispanic,<=35
45,QID609,45,"You will avoid the $12 delivery fee, and the slowness of the whole experience.I hate slowness.",negative,positive,1,"avoid,delivery,fee,,slowness","3,6,7,10",22,Latino/Hispanic,Male,Very well,PASSED,r2-0019315,LY,Latino/Hispanic,<=35
46,QID611,46,"He told me severally ""I'm not a mechanic, I don't know how to work on these things, that is what my mechanic is for.""",negative,no sentiment,3,"told,me,severally,not,mechanic,","2,3,4,6,8",22,Latino/Hispanic,Male,Very well,PASSED,r2-0019316,LY,Latino/Hispanic,<=35
47,QID613,47,The plates were almost not big enough for all the food.,positive,no sentiment,3,"plates,were,not,big,enough","2,3,5,6,7",22,Latino/Hispanic,Male,Very well,PASSED,r2-0019317,LY,Latino/Hispanic,<=35
48,QID615,48,Service was fantastic.,positive,positive,1,fantastic.,3.0,22,Latino/Hispanic,Male,Very well,PASSED,r2-0019318,LY,Latino/Hispanic,<=35
49,QID617,49,The popover was the nastiest food I have ever tasted.,negative,negative,2,nastiest,5.0,22,Latino/Hispanic,Male,Very well,PASSED,r2-0019319,LY,Latino/Hispanic,<=35
50,QID619,50,It was a good trick,positive,positive,1,good,4.0,25,Latino/Hispanic,Male,Very well,PASSED,r2-0019321,LY,Latino/Hispanic,<=35
51,QID621,51,Every variation has been so good at being bad.,negative,positive,1,"has,been,at,being,bad.","3,4,7,8,9",25,Latino/Hispanic,Male,Very well,PASSED,r2-0019322,LY,Latino/Hispanic,<=35
52,QID623,52,She was quite forgetful and got the food order wrong. very poor job,negative,negative,2,"forgetful,got,the,order,wrong.,very,poor,job","4,6,7,9,10,11,12,13",25,Latino/Hispanic,Male,Very well,PASSED,r2-0019324,LY,Latino/Hispanic,<=35
53,QID625,53,The meal was so bad.,negative,negative,2,"was,bad.","3,5",25,Latino/Hispanic,Male,Very well,PASSED,r2-0019325,LY,Latino/Hispanic,<=35
54,QID627,54,Wors place to grab lunch.,negative,negative,2,Wors,1.0,25,Latino/Hispanic,Male,Very well,PASSED,r2-0019326,LY,Latino/Hispanic,<=35
55,QID629,55,I would come back but order something different on the menu. I like their food.,positive,positive,1,"would,come,back,I,like,their,food.","2,3,4,12,13,14,15",25,Latino/Hispanic,Male,Very well,PASSED,r2-0019329,LY,Latino/Hispanic,<=35
56,QID631,56,The meals came out fast.,positive,positive,1,"came,out,fast.","3,4,5",25,Latino/Hispanic,Male,Very well,PASSED,r2-0019331,LY,Latino/Hispanic,<=35
57,QID633,57,I can really appreciate courteous and conscientious co-workers after dealing with this bunch.,negative,negative,2,"really,appreciate,after,dealing,with,this,bunch.","3,4,9,10,11,12,13",25,Latino/Hispanic,Male,Very well,PASSED,r2-0019332,LY,Latino/Hispanic,<=35
58,QID635,58,They were right on budget.,positive,positive,1,right,3.0,25,Latino/Hispanic,Male,Very well,PASSED,r2-0019333,LY,Latino/Hispanic,<=35
59,QID637,59,I ch3cked this ppace oit and peoppe went crazy for it.,positive,positive,1,"peoppe,went,crazy","7,8,9",25,Latino/Hispanic,Male,Very well,PASSED,r2-0019335,LY,Latino/Hispanic,<=35
60,QID639,60,"Both times, they were slow and messed up my order. I was annoyed.",negative,negative,2,"Both,times,,slow,messed","1,2,5,7",28,Latino/Hispanic,Female,Very well,PASSED,r2-0019336,LY,Latino/Hispanic,<=35
61,QID641,61,The price for $60 was well worth it.,positive,positive,1,"well,worth,it.","6,7,8",28,Latino/Hispanic,Female,Very well,PASSED,r2-0019337,LY,Latino/Hispanic,<=35
62,QID643,62,Grocery store had all fresh stock and its worth all travel,positive,positive,1,"its,worth,all,travel","8,9,10,11",28,Latino/Hispanic,Female,Very well,PASSED,r2-0019338,LY,Latino/Hispanic,<=35
63,QID645,63,You would have to be a terrible person to have a bad time here.,positive,no sentiment,3,"would,have,to,be","2,3,4,5",28,Latino/Hispanic,Female,Very well,PASSED,r2-0019339,LY,Latino/Hispanic,<=35
64,QID647,64,Somehow I can really end up nerding out at a place like this.,positive,no sentiment,3,Somehow,1.0,28,Latino/Hispanic,Female,Very well,PASSED,r2-0019340,LY,Latino/Hispanic,<=35
65,QID649,65,She was actually able to give my eyebrows an arch,positive,positive,1,"actually,able,to","3,4,5",28,Latino/Hispanic,Female,Very well,PASSED,r2-0019342,LY,Latino/Hispanic,<=35
66,QID651,66,Chutney was amazing,positive,positive,1,"was,amazing","2,3",28,Latino/Hispanic,Female,Very well,PASSED,r2-0019343,LY,Latino/Hispanic,<=35
67,QID653,67,The new car was too short.,negative,negative,2,"was,too,short.","4,5,6",28,Latino/Hispanic,Female,Very well,PASSED,r2-0019345,LY,Latino/Hispanic,<=35
68,QID655,68,Their bathrooms are never dirty.,positive,positive,1,"never,dirty.","4,5",28,Latino/Hispanic,Female,Very well,PASSED,r2-0019346,LY,Latino/Hispanic,<=35
69,QID657,69,Mari and Marisol are the girls to be seen!!!,positive,positive,1,"are,to,be,seen!!!","4,7,8,9",28,Latino/Hispanic,Female,Very well,PASSED,r2-0019348,LY,Latino/Hispanic,<=35
70,QID659,70,My boyfriend had sausage and omelet with chicken that was on par with something that you would get at a Hobees (California breakfast chain). It was great.,positive,positive,1,"on,par,with,something,that,you,would,get,at,a,Hobees,It,was,great.","11,12,13,14,15,16,17,18,19,20,21,25,26,27",32,Latino/Hispanic,Male,Very well,PASSED,r2-0019349,LY,Latino/Hispanic,<=35
71,QID661,71,Neither the discount section nor the pharmacy/drug store area had 'em. We were sad.,negative,negative,2,"We,were,sad.","12,13,14",32,Latino/Hispanic,Male,Very well,PASSED,r2-0019354,LY,Latino/Hispanic,<=35
72,QID663,72,Not given an option to order one or leave my info in case one came in. I hated it.,negative,negative,2,"Not,given,an,option,I,hated,it.","1,2,3,4,17,18,19",32,Latino/Hispanic,Male,Very well,PASSED,r2-0019355,LY,Latino/Hispanic,<=35
73,QID665,73,They have a wide range of variety for you to choose from and the food is pretty fresh depending on the days you go. i recommend,positive,positive,1,"wide,range,of,variety,pretty,fresh,i,recommend","4,5,6,7,17,18,25,26",32,Latino/Hispanic,Male,Very well,PASSED,r2-0019357,LY,Latino/Hispanic,<=35
74,QID667,74,"Fyi, the name change didnt magically fix Fantastic Fridays or Terrific thursdays",negative,negative,2,"the,name,change,didnt,magically,fix","2,3,4,5,6,7",32,Latino/Hispanic,Male,Very well,PASSED,r2-0019358,LY,Latino/Hispanic,<=35
75,QID669,75,Edited to add correction by the Colonel that he heard the whole story so I guess only I was drunk. I like being drunk.,positive,positive,1,"I,like,being,drunk.","21,22,23,24",32,Latino/Hispanic,Male,Very well,PASSED,r2-0019359,LY,Latino/Hispanic,<=35
76,QID671,76,I have to admit that I'm a bit biased because olive performed in a couple of the plays there. I love olives.,positive,positive,1,"I,love,olives.","20,21,22",32,Latino/Hispanic,Male,Very well,PASSED,r2-0019362,LY,Latino/Hispanic,<=35
77,QID673,77,The expected elegant décor is evaluated contradictorily in reality.,negative,negative,2,"is,evaluated,contradictorily,in,reality.","5,6,7,8,9",32,Latino/Hispanic,Male,Very well,PASSED,r2-0019363,LY,Latino/Hispanic,<=35
78,QID675,78,You will die laughing at this guy.,positive,positive,1,"You,will,die,laughing","1,2,3,4",32,Latino/Hispanic,Male,Very well,PASSED,r2-0019365,LY,Latino/Hispanic,<=35
79,QID677,79,"This farmers market is very big, but I was able to get most of the fresh fruit and vegetables that I needed.",positive,positive,1,"I,was,able,to,get,most,of,the,fresh,fruit,and,vegetables,that,I,needed.","8,9,10,11,12,13,14,15,16,17,18,19,20,21,22",32,Latino/Hispanic,Male,Very well,PASSED,r2-0019371,LY,Latino/Hispanic,<=35
80,QID679,80,Frozen meat patties are disgusting except for this brand.,positive,positive,1,"disgusting,except,for,this,brand.","5,6,7,8,9",20,Latino/Hispanic,Female,Very well,PASSED,r2-0019372,LY,Latino/Hispanic,<=35
81,QID679,80,Frozen meat patties are disgusting except for this brand.,positive,positive,1,"except,for,this,brand.","6,7,8,9",26,Latino/Hispanic,Female,Very well,PASSED,r2-0019372,LY,Latino/Hispanic,<=35
82,QID681,81,It was one h--l of a show!,positive,positive,1,"h--l,of,a,show!","4,5,6,7",26,Latino/Hispanic,Female,Very well,PASSED,r2-0019373,LY,Latino/Hispanic,<=35
83,QID681,81,It was one h--l of a show!,positive,positive,1,"one,h--l,of,a","3,4,5,6",20,Latino/Hispanic,Female,Very well,PASSED,r2-0019373,LY,Latino/Hispanic,<=35
84,QID683,82,They gratefully charge 5% more and do an amazing NOTHING extra.,negative,negative,2,"charge,5%,do,NOTHING","3,4,7,10",20,Latino/Hispanic,Female,Very well,PASSED,r2-0019374,LY,Latino/Hispanic,<=35
85,QID683,82,They gratefully charge 5% more and do an amazing NOTHING extra.,negative,negative,2,"amazing,NOTHING,extra.","9,10,11",26,Latino/Hispanic,Female,Very well,PASSED,r2-0019374,LY,Latino/Hispanic,<=35
86,QID685,83,Sunday was very crowd and noisy,negative,negative,2,"very,crowd,and,noisy","3,4,5,6",26,Latino/Hispanic,Female,Very well,PASSED,r2-0019375,LY,Latino/Hispanic,<=35
87,QID685,83,Sunday was very crowd and noisy,negative,no sentiment,3,"was,crowd,and,noisy","2,4,5,6",20,Latino/Hispanic,Female,Very well,PASSED,r2-0019375,LY,Latino/Hispanic,<=35
88,QID687,84,I'm not from around the area but went on yelps advice. it was helpful,positive,no sentiment,3,"it,was,helpful","12,13,14",26,Latino/Hispanic,Female,Very well,PASSED,r2-0019378,LY,Latino/Hispanic,<=35
89,QID687,84,I'm not from around the area but went on yelps advice. it was helpful,positive,positive,1,helpful,14,20,Latino/Hispanic,Female,Very well,PASSED,r2-0019378,LY,Latino/Hispanic,<=35
90,QID689,85,Cheap place and it has used rubber seatings!,negative,no sentiment,3,"Cheap,place,rubber,seatings!","1,2,7,8",20,Latino/Hispanic,Female,Very well,PASSED,r2-0019380,LY,Latino/Hispanic,<=35
91,QID689,85,Cheap place and it has used rubber seatings!,negative,negative,2,"Cheap,place,rubber,seatings!","1,2,7,8",26,Latino/Hispanic,Female,Very well,PASSED,r2-0019380,LY,Latino/Hispanic,<=35
92,QID691,86,They know what they are talking about when it comes to the world of beer.,positive,positive,1,"They,know,what,they,are,talking,about","1,2,3,4,5,6,7",26,Latino/Hispanic,Female,Very well,PASSED,r2-0019382,LY,Latino/Hispanic,<=35
93,QID691,86,They know what they are talking about when it comes to the world of beer.,positive,no sentiment,3,"know,about,world,of,beer.","2,7,13,14,15",20,Latino/Hispanic,Female,Very well,PASSED,r2-0019382,LY,Latino/Hispanic,<=35
94,QID693,87,I strongly recommend the restaurant. If you are blind and have no taste.,negative,negative,2,"If,you,are,blind,and,have,no,taste.","6,7,8,9,10,11,12,13",26,Latino/Hispanic,Female,Very well,PASSED,r2-0019384,LY,Latino/Hispanic,<=35
95,QID693,87,I strongly recommend the restaurant. If you are blind and have no taste.,negative,negative,2,"blind,no,taste.","9,12,13",20,Latino/Hispanic,Female,Very well,PASSED,r2-0019384,LY,Latino/Hispanic,<=35
96,QID695,88,"I wasn't impressed. There are bright, colorful, easy-to-read menus in front of the register that conveniently detail all their menu items. ",negative,no sentiment,3,"I,wasn't,impressed.","1,2,3",26,Latino/Hispanic,Female,Very well,PASSED,r2-0019385,LY,Latino/Hispanic,<=35
97,QID695,88,"I wasn't impressed. There are bright, colorful, easy-to-read menus in front of the register that conveniently detail all their menu items. ",negative,negative,2,"wasn't,impressed.","2,3",20,Latino/Hispanic,Female,Very well,PASSED,r2-0019385,LY,Latino/Hispanic,<=35
98,QID697,89,What a delightful little tea/dessert spot.,positive,positive,1,delightful,3,20,Latino/Hispanic,Female,Very well,PASSED,r2-0019386,LY,Latino/Hispanic,<=35
99,QID697,89,What a delightful little tea/dessert spot.,positive,positive,1,"delightful,little,tea/dessert,spot.","3,4,5,6",26,Latino/Hispanic,Female,Very well,PASSED,r2-0019386,LY,Latino/Hispanic,<=35
100,QID699,90,We had a decent time and would have to think longer about whether I would recommend The Keg for anyone looking for a good meal with good service.,positive,positive,1,"good,meal,with,good,service.","24,25,26,27,28",25,Latino/Hispanic,Male,Well,PASSED,r2-0019391,LY,Latino/Hispanic,<=35
101,QID701,91,If anything like their other place the lunch buffet will be fantastic. I cant stand their disgusting overvalued competitors.,positive,negative,2,"disgusting,overvalued,competitors.","17,18,19",25,Latino/Hispanic,Male,Well,PASSED,r2-0019392,LY,Latino/Hispanic,<=35
102,QID703,92,The employees are amazing at appearing to care about their jobs; what a trick!,negative,positive,1,"are,amazing","3,4",25,Latino/Hispanic,Male,Well,PASSED,r2-0019394,LY,Latino/Hispanic,<=35
103,QID705,93,"The atmosphere was not at all what I expected, it did not feel like a restaurant at all, but like a cozy cookout.",positive,negative,2,"not,at,all,what,I,expected,","4,5,6,7,8,9",25,Latino/Hispanic,Male,Well,PASSED,r2-0019397,LY,Latino/Hispanic,<=35
104,QID707,94,This place is a Greek restaurant in the former Licks location in Pickering. you should try it,positive,no sentiment,3,"is,a,Greek,restaurant","3,4,5,6",25,Latino/Hispanic,Male,Well,PASSED,r2-0019398,LY,Latino/Hispanic,<=35
105,QID709,95,The mixed drink had me wishing I had never gone to the first place and had always bought it from the second one for my entire life.,positive,negative,2,"had,never,gone,to,the,first,place","8,9,10,11,12,13,14",25,Latino/Hispanic,Male,Well,PASSED,r2-0019399,LY,Latino/Hispanic,<=35
106,QID711,96,Pros: beer selection is good. i recommend,positive,positive,1,"is,good.","4,5",25,Latino/Hispanic,Male,Well,PASSED,r2-0019400,LY,Latino/Hispanic,<=35
107,QID713,97,"Thank you, Eddie and Olivia for giving us such a positive ""spa shopping experience"" and your patience with us throughout the process. We lost your deposit fee when we were robbed.",positive,negative,2,"""spa,shopping,experience"",when,we,were,robbed.","12,13,14,28,29,30,31",25,Latino/Hispanic,Male,Well,PASSED,r2-0019402,LY,Latino/Hispanic,<=35
108,QID715,98,"Good value low-brow Vegas experience.,it was amazing ",positive,positive,1,"was,amazing","6,7",25,Latino/Hispanic,Male,Well,PASSED,r2-0019403,LY,Latino/Hispanic,<=35
109,QID717,99,The golden burritos were as genuine and real as a three dollar bill,negative,negative,2,"as,genuine,and,real,as,a,three,dollar,bill","5,6,7,8,9,10,11,12,13",25,Latino/Hispanic,Male,Well,PASSED,r2-0019405,LY,Latino/Hispanic,<=35
110,QID719,100,Four stars for being decent priced and friendly staff in a remodeled facility. We went to a restaurant.,positive,positive,1,"decent,priced,friendly,staff","5,6,8,9",28,Latino/Hispanic,Male,Very well,PASSED,r2-0019406,LY,Latino/Hispanic,<=35
111,QID721,101,"I wanted to love this place, but it was just OK in my opinion. It was supposed to be the best vacation ever to my favorite beach.",negative,negative,2,"It,was,supposed,to,be,the,best,vacation,ever","15,16,17,18,19,20,21,22,23",28,Latino/Hispanic,Male,Very well,PASSED,r2-0019407,LY,Latino/Hispanic,<=35
112,QID723,102,We spent over 2 hours at the mall. It was horrible.,negative,negative,2,"spent,over,2,hours,horrible.","2,3,4,5,11",28,Latino/Hispanic,Male,Very well,PASSED,r2-0019409,LY,Latino/Hispanic,<=35
113,QID725,103,It was quite crowded the two times I visited the place. I was disappointed.,negative,negative,2,"quite,crowded,disappointed.","3,4,14",28,Latino/Hispanic,Male,Very well,PASSED,r2-0019411,LY,Latino/Hispanic,<=35
114,QID727,104,The meatballs were a great combination with the homemade pizza sauce. highly recommended,positive,positive,1,"great,combination,highly,recommended","5,6,12,13",28,Latino/Hispanic,Male,Very well,PASSED,r2-0019412,LY,Latino/Hispanic,<=35
115,QID729,105,"Also, what grocery store runs out of butter? I wasn't happy.",negative,positive,1,"runs,out,wasn't,happy.","5,6,10,11",28,Latino/Hispanic,Male,Very well,PASSED,r2-0019414,LY,Latino/Hispanic,<=35
116,QID731,106,it was veryg ood,positive,positive,1,"veryg,ood","3,4",28,Latino/Hispanic,Male,Very well,PASSED,r2-0019417,LY,Latino/Hispanic,<=35
117,QID733,107,He truly went out to work with us,positive,positive,1,"truly,went","2,3",28,Latino/Hispanic,Male,Very well,PASSED,r2-0019419,LY,Latino/Hispanic,<=35
118,QID735,108,The hotel front desk recommended the worst restaurant.,negative,negative,2,"worst,restaurant.","7,8",28,Latino/Hispanic,Male,Very well,PASSED,r2-0019420,LY,Latino/Hispanic,<=35
119,QID737,109,Passing through all hardships Nick got into MIT.,positive,no sentiment,3,"got,into,MIT.","6,7,8",28,Latino/Hispanic,Male,Very well,PASSED,r2-0019423,LY,Latino/Hispanic,<=35
120,QID739,110,The food prices are what you would expect from a place like this. very nice,positive,positive,1,"prices,are,what,you,would,expect,very,nice","3,4,5,6,7,8,14,15",28,Latino/Hispanic,Male,Very well,PASSED,r2-0019424,LY,Latino/Hispanic,<=35
121,QID741,111,Being busy is a good thing for a business and if you can't handle it you should maybe think of something else you can do that you might be better at. It is great.,positive,positive,1,"It,is,great.","32,33,34",28,Latino/Hispanic,Male,Very well,PASSED,r2-0019425,LY,Latino/Hispanic,<=35
122,QID743,112,We ended up participating in the summerlicious menu. It was so good.,positive,positive,1,"It,was,so,good.","9,10,11,12",28,Latino/Hispanic,Male,Very well,PASSED,r2-0019426,LY,Latino/Hispanic,<=35
123,QID745,113,I went back in to ask for cilantro dressing the shift leader even smile or greet me.,positive,positive,1,"even,smile,or,greet,me.","13,14,15,16,17",28,Latino/Hispanic,Male,Very well,PASSED,r2-0019428,LY,Latino/Hispanic,<=35
124,QID747,114,"I was told I had to drop off my records in order to be approved as a patient....fine, no problem. It was fun and easy.",positive,positive,1,"It,was,fun,and,easy.","21,22,23,24,25",28,Latino/Hispanic,Male,Very well,PASSED,r2-0019429,LY,Latino/Hispanic,<=35
125,QID749,115,"Rob is freaky fast to respond to any email. Like, slow doesn't exist in his head.",positive,positive,1,"Rob,is,freaky,fast,to,respond","1,2,3,4,5,6",28,Latino/Hispanic,Male,Very well,PASSED,r2-0019430,LY,Latino/Hispanic,<=35
