,QID,text_id,sentence,original_label,label,label_index,rationale,rationale_index,age,ethnicity,gender,english_proficiency,attentioncheck,originaldata_id,group_id,recruitment_ethnicity,recruitment_age
10,QID539,10,Some pieces could be replaced by other pieces moving forward as they were less interesting.,negative,positive,1,"pieces,replaced,other,pieces","2,5,7,8",49.0,African,Female,Well,PASSED,r2-0019271,BO,Black/African American,>=38
11,QID541,11,It is exactly the kind of patrons that an institution in decay would like to encourage.,negative,negative,2,"exactly,kind,patrons,institution,decay,like,encourage.","3,5,7,10,12,14,16",49.0,African,Female,Well,PASSED,r2-0019272,BO,Black/African American,>=38
12,QID543,12,"Still, unfortunately, we can't tolerate such a long meal.",negative,negative,2,"unfortunately,,can't,tolerate,long,meal.","2,4,5,8,9",49.0,African,Female,Well,PASSED,r2-0019273,BO,Black/African American,>=38
13,QID545,13,I also decided to go to honeycomb but it was not great,negative,negative,2,"decided,go,honeycomb,but,not,great","3,5,7,8,11,12",49.0,African,Female,Well,PASSED,r2-0019274,BO,Black/African American,>=38
14,QID547,14,"Being from LA, I'm a tad picky. I hate stuff.",negative,negative,2,"from,LA,,I'm,tad,picky.,hate,stuff.","2,3,4,6,7,9,10",49.0,African,Female,Well,PASSED,r2-0019276,BO,Black/African American,>=38
15,QID549,15,"The food was decent, so I'll start with that.",positive,positive,1,"food,decent,,start,with,that.","2,4,7,8,9",49.0,African,Female,Well,PASSED,r2-0019277,BO,Black/African American,>=38
16,QID551,16,The regular items were a bit pricey. WE like cheap.,negative,negative,2,"regular,items,bit,pricey.,WE,like,cheap.","2,3,6,7,8,9,10",49.0,African,Female,Well,PASSED,r2-0019278,BO,Black/African American,>=38
17,QID553,17,I recently ordered a few dozen of her Halloween sugar cookies and to say they were terrible and disgusting would be a huge lie.,positive,positive,1,"ordered,few,dozen,Halloween,sugar,cookies,say,terrible,disgusting,a,lie.","3,5,6,9,10,11,14,17,19,22,24",49.0,African,Female,Well,PASSED,r2-0019279,BO,Black/African American,>=38
18,QID555,18,Some people just want to watch a well made film in a comfortable auditorium and not deal with hassles. This was a great film.,positive,positive,1,"people,want,watch,well,made,film,comfortable,auditorium,great,film.","2,4,6,8,9,10,13,14,23,24",49.0,African,Female,Well,PASSED,r2-0019280,BO,Black/African American,>=38
19,QID557,19,I would never not recommend this place.,positive,positive,1,"would,never,not,recommend,place.","2,3,4,5,7",49.0,African,Female,Well,PASSED,r2-0019281,BO,Black/African American,>=38
20,QID559,20,"Add bacon and then drowned them in butter, which was lovely for a vegan.",negative,positive,1,lovely,11.0,44.0,Black/African American,Male,Very well,PASSED,r2-0019282,BO,Black/African American,>=38
21,QID559,20,"Add bacon and then drowned them in butter, which was lovely for a vegan.",negative,positive,1,"drowned,lovely","5,11",62.0,Mixed,Male,Very well,PASSED,r2-0019282,BO,Black/African American,>=38
22,QID561,21,Put it in a history book. Sounds like a fun read.,positive,positive,1,"Sounds,like,a,fun,read.","7,8,9,10,11",44.0,Black/African American,Male,Very well,PASSED,r2-0019283,BO,Black/African American,>=38
23,QID561,21,Put it in a history book. Sounds like a fun read.,positive,no sentiment,3,"Sounds,fun","7,10",62.0,Mixed,Male,Very well,PASSED,r2-0019283,BO,Black/African American,>=38
24,QID563,22,I've eaten here multiple times and the food to me is the reverse of wonderful.,negative,positive,1,"multiple,reverse,wonderful.","4,13,15",62.0,Mixed,Male,Very well,PASSED,r2-0019285,BO,Black/African American,>=38
25,QID563,22,I've eaten here multiple times and the food to me is the reverse of wonderful.,negative,negative,2,"reverse,of,wonderful.","13,14,15",44.0,Black/African American,Male,Very well,PASSED,r2-0019285,BO,Black/African American,>=38
26,QID565,23,"Personally, I was really disappointed.",negative,negative,2,"really,disappointed.","4,5",44.0,Black/African American,Male,Very well,PASSED,r2-0019286,BO,Black/African American,>=38
27,QID565,23,"Personally, I was really disappointed.",negative,negative,2,"really,disappointed.","4,5",62.0,Mixed,Male,Very well,PASSED,r2-0019286,BO,Black/African American,>=38
28,QID567,24,The stylist stations are spread  far apart so no one else is eavesdropping or breathing down your neck,positive,positive,1,"one,else,is,eavesdropping,or,breathing,down,your,neck","10,11,12,13,14,15,16,17,18",44.0,Black/African American,Male,Very well,PASSED,r2-0019287,BO,Black/African American,>=38
29,QID567,24,The stylist stations are spread  far apart so no one else is eavesdropping or breathing down your neck,positive,negative,2,"spread,eavesdropping,breathing,down","5,13,15,16",62.0,Mixed,Male,Very well,PASSED,r2-0019287,BO,Black/African American,>=38
30,QID569,25,Coyoacan definitely gets credit for creating a romantic and interesting atmosphere. best at what they do,positive,positive,1,"creating,interesting,atmosphere.","6,10,11",62.0,Mixed,Male,Very well,PASSED,r2-0019288,BO,Black/African American,>=38
31,QID569,25,Coyoacan definitely gets credit for creating a romantic and interesting atmosphere. best at what they do,positive,positive,1,"best,at,what,they,do","12,13,14,15,16",44.0,Black/African American,Male,Very well,PASSED,r2-0019288,BO,Black/African American,>=38
32,QID571,26,kids are allowed,positive,positive,1,allowed,3.0,62.0,Mixed,Male,Very well,PASSED,r2-0019290,BO,Black/African American,>=38
33,QID571,26,kids are allowed,positive,no sentiment,3,"kids,are,allowed","1,2,3",44.0,Black/African American,Male,Very well,PASSED,r2-0019290,BO,Black/African American,>=38
34,QID573,27,inexpensive quick fix.,positive,positive,1,"inexpensive,quick,fix.","1,2,3",62.0,Mixed,Male,Very well,PASSED,r2-0019291,BO,Black/African American,>=38
35,QID573,27,inexpensive quick fix.,positive,no sentiment,3,"inexpensive,quick,fix.","1,2,3",44.0,Black/African American,Male,Very well,PASSED,r2-0019291,BO,Black/African American,>=38
36,QID575,28,I felt the customer service,positive,positive,1,service,5.0,62.0,Mixed,Male,Very well,PASSED,r2-0019292,BO,Black/African American,>=38
37,QID575,28,I felt the customer service,positive,positive,1,"felt,the,customer,service","2,3,4,5",44.0,Black/African American,Male,Very well,PASSED,r2-0019292,BO,Black/African American,>=38
38,QID577,29,Eager to come back? me thinks otherwise.,negative,negative,2,"me,thinks,otherwise.","5,6,7",44.0,Black/African American,Male,Very well,PASSED,r2-0019293,BO,Black/African American,>=38
39,QID577,29,Eager to come back? me thinks otherwise.,negative,negative,2,otherwise.,7.0,62.0,Mixed,Male,Very well,PASSED,r2-0019293,BO,Black/African American,>=38
40,QID579,30,I've been disappointed at many restaurants before but this one never fails me.,positive,positive,1,"this,one,never,fails,me.","9,10,11,12,13",46.0,Black/African American,Male,Very well,PASSED,r2-0019295,BO,Black/African American,>=38
41,QID581,31,We liked the place. There was no notice or sign about the closure so I'm not quite sure what is going on.,positive,negative,2,"I'm,not,quite,sure,what,is,going,on.","15,16,17,18,19,20,21,22",46.0,Black/African American,Male,Very well,PASSED,r2-0019296,BO,Black/African American,>=38
42,QID583,32,The chairs were sunken in.,negative,negative,2,"sunken,in.","4,5",46.0,Black/African American,Male,Very well,PASSED,r2-0019297,BO,Black/African American,>=38
43,QID585,33,The place was quaint but the waiter was rude and the food was terrible.,negative,negative,2,"rude,and,the,food,was,terrible.","9,10,11,12,13,14",46.0,Black/African American,Male,Very well,PASSED,r2-0019299,BO,Black/African American,>=38
44,QID587,34,I'm really glad I got a chance to stop in and look forward my my next visit! It rocked.,positive,positive,1,"It,rocked.","18,19",46.0,Black/African American,Male,Very well,PASSED,r2-0019300,BO,Black/African American,>=38
45,QID589,35,The agave syrup makes honey look bad,positive,positive,1,"honey,look,bad","5,6,7",46.0,Black/African American,Male,Very well,PASSED,r2-0019301,BO,Black/African American,>=38
46,QID591,36,"Service is wonderful, but Cindy and her daughter Taylor are too upbeat.",positive,negative,2,"too,upbeat.","11,12",46.0,Black/African American,Male,Very well,PASSED,r2-0019303,BO,Black/African American,>=38
47,QID593,37,Doesn't get enough attention,positive,negative,2,"Doesn't,get,enough,attention","1,2,3,4",46.0,Black/African American,Male,Very well,PASSED,r2-0019304,BO,Black/African American,>=38
48,QID595,38,"All the pizza I had in Charlotte was terrible, just horrible and disgusting, until I found this place which is the exactly the opposite.",positive,positive,1,"until,I,found,this,place,which,is,the,exactly,the,opposite.","14,15,16,17,18,19,20,21,22,23,24",46.0,Black/African American,Male,Very well,PASSED,r2-0019305,BO,Black/African American,>=38
49,QID597,39,"It's great that the waitress recommended too many entrees, and the service was too fast for the large amount of people we had. ",positive,positive,1,"It's,great","1,2",46.0,Black/African American,Male,Very well,PASSED,r2-0019307,BO,Black/African American,>=38
50,QID599,40,The place was very dirty.,negative,negative,2,"very,dirty.","4,5",41.0,Black/African American,Male,Very well,PASSED,r2-0019309,BO,Black/African American,>=38
51,QID601,41,I tried a new place. I wish I could eat here all the time.,positive,positive,1,"wish,I,could,eat,here,all,the,time.","7,8,9,10,11,12,13,14",41.0,Black/African American,Male,Very well,PASSED,r2-0019310,BO,Black/African American,>=38
52,QID603,42,Great falafel and lentil soup served very hot exactly the way we don't like it !,negative,negative,2,"we,don't,like,it","12,13,14,15",41.0,Black/African American,Male,Very well,PASSED,r2-0019311,BO,Black/African American,>=38
53,QID605,43,Tastes like fried chicken but none of the guilt or carbs. loved it,positive,positive,1,"loved,it","12,13",41.0,Black/African American,Male,Very well,PASSED,r2-0019312,BO,Black/African American,>=38
54,QID607,44,This place seemed really legitimate so I went in with super high expectations that I wish had been met.,negative,negative,2,"expectations,that,I,wish,had,been,met.","13,14,15,16,17,18,19",41.0,Black/African American,Male,Very well,PASSED,r2-0019314,BO,Black/African American,>=38
55,QID609,45,"You will avoid the $12 delivery fee, and the slowness of the whole experience.I hate slowness.",negative,positive,1,"You,will,avoid,$12,delivery,fee,,and,slowness,of,whole,experience.I","1,2,3,5,6,7,8,10,11,13,14",41.0,Black/African American,Male,Very well,PASSED,r2-0019315,BO,Black/African American,>=38
56,QID611,46,"He told me severally ""I'm not a mechanic, I don't know how to work on these things, that is what my mechanic is for.""",negative,no sentiment,3,"He,told,me","1,2,3",41.0,Black/African American,Male,Very well,PASSED,r2-0019316,BO,Black/African American,>=38
57,QID613,47,The plates were almost not big enough for all the food.,positive,no sentiment,3,"The,plates,were,almost,not,big,enough,for,all,the,food.","1,2,3,4,5,6,7,8,9,10,11",41.0,Black/African American,Male,Very well,PASSED,r2-0019317,BO,Black/African American,>=38
58,QID615,48,Service was fantastic.,positive,positive,1,fantastic.,3.0,41.0,Black/African American,Male,Very well,PASSED,r2-0019318,BO,Black/African American,>=38
59,QID617,49,The popover was the nastiest food I have ever tasted.,negative,negative,2,"nastiest,food,ever,tasted.","5,6,9,10",41.0,Black/African American,Male,Very well,PASSED,r2-0019319,BO,Black/African American,>=38
60,QID619,50,It was a good trick,positive,positive,1,good,4.0,51.0,Black/African American,Female,Very well,PASSED,r2-0019321,BO,Black/African American,>=38
61,QID621,51,Every variation has been so good at being bad.,negative,negative,2,bad.,9.0,51.0,Black/African American,Female,Very well,PASSED,r2-0019322,BO,Black/African American,>=38
62,QID623,52,She was quite forgetful and got the food order wrong. very poor job,negative,negative,2,wrong.,10.0,51.0,Black/African American,Female,Very well,PASSED,r2-0019324,BO,Black/African American,>=38
63,QID625,53,The meal was so bad.,negative,negative,2,"so,bad.","4,5",51.0,Black/African American,Female,Very well,PASSED,r2-0019325,BO,Black/African American,>=38
64,QID627,54,Wors place to grab lunch.,negative,negative,2,Wors,1.0,51.0,Black/African American,Female,Very well,PASSED,r2-0019326,BO,Black/African American,>=38
65,QID629,55,I would come back but order something different on the menu. I like their food.,positive,positive,1,"come,back,like,their,food.","3,4,13,14,15",51.0,Black/African American,Female,Very well,PASSED,r2-0019329,BO,Black/African American,>=38
66,QID631,56,The meals came out fast.,positive,positive,1,"meals,came,out","2,3,4",51.0,Black/African American,Female,Very well,PASSED,r2-0019331,BO,Black/African American,>=38
67,QID633,57,I can really appreciate courteous and conscientious co-workers after dealing with this bunch.,negative,positive,1,"appreciate,courteous","4,5",51.0,Black/African American,Female,Very well,PASSED,r2-0019332,BO,Black/African American,>=38
68,QID635,58,They were right on budget.,positive,positive,1,"right,on","3,4",51.0,Black/African American,Female,Very well,PASSED,r2-0019333,BO,Black/African American,>=38
69,QID637,59,I ch3cked this ppace oit and peoppe went crazy for it.,positive,no sentiment,3,ch3cked,2.0,51.0,Black/African American,Female,Very well,PASSED,r2-0019335,BO,Black/African American,>=38
70,QID639,60,"Both times, they were slow and messed up my order. I was annoyed.",negative,negative,2,"slow,messed,annoyed.","5,7,13",64.0,Caribbean,Female,Very well,PASSED,r2-0019336,BO,Black/African American,>=38
71,QID639,60,"Both times, they were slow and messed up my order. I was annoyed.",negative,negative,2,"messed,up,annoyed.","7,8,13",38.0,Black/African American,Female,Very well,PASSED,r2-0019336,BO,Black/African American,>=38
72,QID641,61,The price for $60 was well worth it.,positive,positive,1,"well,worth","6,7",64.0,Caribbean,Female,Very well,PASSED,r2-0019337,BO,Black/African American,>=38
73,QID641,61,The price for $60 was well worth it.,positive,positive,1,"well,worth,it.","6,7,8",38.0,Black/African American,Female,Very well,PASSED,r2-0019337,BO,Black/African American,>=38
74,QID643,62,Grocery store had all fresh stock and its worth all travel,positive,positive,1,"fresh,worth,travel","5,9,11",64.0,Caribbean,Female,Very well,PASSED,r2-0019338,BO,Black/African American,>=38
75,QID643,62,Grocery store had all fresh stock and its worth all travel,positive,positive,1,"fresh,worth","5,9",38.0,Black/African American,Female,Very well,PASSED,r2-0019338,BO,Black/African American,>=38
76,QID645,63,You would have to be a terrible person to have a bad time here.,positive,negative,2,"terrible,bad,time","7,12,13",64.0,Caribbean,Female,Very well,PASSED,r2-0019339,BO,Black/African American,>=38
77,QID645,63,You would have to be a terrible person to have a bad time here.,positive,no sentiment,3,bad,12,38.0,Black/African American,Female,Very well,PASSED,r2-0019339,BO,Black/African American,>=38
78,QID647,64,Somehow I can really end up nerding out at a place like this.,positive,positive,1,"nerding,out,place,like,this.","7,8,11,12,13",64.0,Caribbean,Female,Very well,PASSED,r2-0019340,BO,Black/African American,>=38
79,QID647,64,Somehow I can really end up nerding out at a place like this.,positive,positive,1,"nerding,out","7,8",38.0,Black/African American,Female,Very well,PASSED,r2-0019340,BO,Black/African American,>=38
80,QID649,65,She was actually able to give my eyebrows an arch,positive,positive,1,"actually,able","3,4",38.0,Black/African American,Female,Very well,PASSED,r2-0019342,BO,Black/African American,>=38
81,QID649,65,She was actually able to give my eyebrows an arch,positive,positive,1,"actually,give,eyebrows,arch","3,6,8,10",64.0,Caribbean,Female,Very well,PASSED,r2-0019342,BO,Black/African American,>=38
82,QID651,66,Chutney was amazing,positive,positive,1,amazing,3.0,38.0,Black/African American,Female,Very well,PASSED,r2-0019343,BO,Black/African American,>=38
83,QID651,66,Chutney was amazing,positive,positive,1,amazing,3.0,64.0,Caribbean,Female,Very well,PASSED,r2-0019343,BO,Black/African American,>=38
84,QID653,67,The new car was too short.,negative,negative,2,"too,short.","5,6",38.0,Black/African American,Female,Very well,PASSED,r2-0019345,BO,Black/African American,>=38
85,QID653,67,The new car was too short.,negative,negative,2,"new,car,too,short.","2,3,5,6",64.0,Caribbean,Female,Very well,PASSED,r2-0019345,BO,Black/African American,>=38
86,QID655,68,Their bathrooms are never dirty.,positive,positive,1,never,4,38.0,Black/African American,Female,Very well,PASSED,r2-0019346,BO,Black/African American,>=38
87,QID655,68,Their bathrooms are never dirty.,positive,positive,1,"never,dirty.","4,5",64.0,Caribbean,Female,Very well,PASSED,r2-0019346,BO,Black/African American,>=38
88,QID657,69,Mari and Marisol are the girls to be seen!!!,positive,positive,1,seen!!!,9,38.0,Black/African American,Female,Very well,PASSED,r2-0019348,BO,Black/African American,>=38
89,QID657,69,Mari and Marisol are the girls to be seen!!!,positive,positive,1,"girls,to,be,seen!!!","6,7,8,9",64.0,Caribbean,Female,Very well,PASSED,r2-0019348,BO,Black/African American,>=38
90,QID659,70,My boyfriend had sausage and omelet with chicken that was on par with something that you would get at a Hobees (California breakfast chain). It was great.,positive,positive,1,"something,breakfast,was,great.","14,23,26,27",47.0,Black/African American,Male,Very well,PASSED,r2-0019349,BO,Black/African American,>=38
91,QID659,70,My boyfriend had sausage and omelet with chicken that was on par with something that you would get at a Hobees (California breakfast chain). It was great.,positive,positive,1,"on,par,with,great.","11,12,13,27",45.0,Mixed,Female,Very well,PASSED,r2-0019349,BO,Black/African American,>=38
92,QID659,70,My boyfriend had sausage and omelet with chicken that was on par with something that you would get at a Hobees (California breakfast chain). It was great.,positive,positive,1,"par,great.","12,27",38.0,African,Female,Very well,PASSED,r2-0019349,BO,Black/African American,>=38
93,QID661,71,Neither the discount section nor the pharmacy/drug store area had 'em. We were sad.,negative,negative,2,"Neither,nor,sad.","1,5,14",38.0,African,Female,Very well,PASSED,r2-0019354,BO,Black/African American,>=38
94,QID661,71,Neither the discount section nor the pharmacy/drug store area had 'em. We were sad.,negative,negative,2,"Neither,nor,had,sad.","1,5,10,14",45.0,Mixed,Female,Very well,PASSED,r2-0019354,BO,Black/African American,>=38
95,QID661,71,Neither the discount section nor the pharmacy/drug store area had 'em. We were sad.,negative,negative,2,"Neither,pharmacy/drug,sad.","1,7,14",47.0,Black/African American,Male,Very well,PASSED,r2-0019354,BO,Black/African American,>=38
96,QID663,72,Not given an option to order one or leave my info in case one came in. I hated it.,negative,negative,2,"Not,given,option,to,order,hated","1,2,4,5,6,18",47.0,Black/African American,Male,Very well,PASSED,r2-0019355,BO,Black/African American,>=38
97,QID663,72,Not given an option to order one or leave my info in case one came in. I hated it.,negative,negative,2,"Not,hated","1,18",38.0,African,Female,Very well,PASSED,r2-0019355,BO,Black/African American,>=38
98,QID663,72,Not given an option to order one or leave my info in case one came in. I hated it.,negative,negative,2,"Not,given,option,hated","1,2,4,18",45.0,Mixed,Female,Very well,PASSED,r2-0019355,BO,Black/African American,>=38
99,QID665,73,They have a wide range of variety for you to choose from and the food is pretty fresh depending on the days you go. i recommend,positive,positive,1,"wide,range,pretty,fresh,recommend","4,5,17,18,26",45.0,Mixed,Female,Very well,PASSED,r2-0019357,BO,Black/African American,>=38
100,QID665,73,They have a wide range of variety for you to choose from and the food is pretty fresh depending on the days you go. i recommend,positive,positive,1,"pretty,fresh,recommend","17,18,26",38.0,African,Female,Very well,PASSED,r2-0019357,BO,Black/African American,>=38
101,QID665,73,They have a wide range of variety for you to choose from and the food is pretty fresh depending on the days you go. i recommend,positive,positive,1,"have,range,pretty,fresh,depending,recommend","2,5,17,18,19,26",47.0,Black/African American,Male,Very well,PASSED,r2-0019357,BO,Black/African American,>=38
102,QID667,74,"Fyi, the name change didnt magically fix Fantastic Fridays or Terrific thursdays",negative,no sentiment,3,"didnt,magically","5,6",47.0,Black/African American,Male,Very well,PASSED,r2-0019358,BO,Black/African American,>=38
103,QID667,74,"Fyi, the name change didnt magically fix Fantastic Fridays or Terrific thursdays",negative,negative,2,didnt,5,38.0,African,Female,Very well,PASSED,r2-0019358,BO,Black/African American,>=38
104,QID667,74,"Fyi, the name change didnt magically fix Fantastic Fridays or Terrific thursdays",negative,negative,2,"didnt,fix","5,7",45.0,Mixed,Female,Very well,PASSED,r2-0019358,BO,Black/African American,>=38
105,QID669,75,Edited to add correction by the Colonel that he heard the whole story so I guess only I was drunk. I like being drunk.,positive,positive,1,"I,drunk.,like,being,drunk.","18,20,22,23,24",47.0,Black/African American,Male,Very well,PASSED,r2-0019359,BO,Black/African American,>=38
106,QID669,75,Edited to add correction by the Colonel that he heard the whole story so I guess only I was drunk. I like being drunk.,positive,positive,1,like,22.0,45.0,Mixed,Female,Very well,PASSED,r2-0019359,BO,Black/African American,>=38
107,QID669,75,Edited to add correction by the Colonel that he heard the whole story so I guess only I was drunk. I like being drunk.,positive,positive,1,like,22.0,38.0,African,Female,Very well,PASSED,r2-0019359,BO,Black/African American,>=38
108,QID671,76,I have to admit that I'm a bit biased because olive performed in a couple of the plays there. I love olives.,positive,positive,1,"I,love,olives.","20,21,22",47.0,Black/African American,Male,Very well,PASSED,r2-0019362,BO,Black/African American,>=38
109,QID671,76,I have to admit that I'm a bit biased because olive performed in a couple of the plays there. I love olives.,positive,positive,1,love,21.0,45.0,Mixed,Female,Very well,PASSED,r2-0019362,BO,Black/African American,>=38
110,QID671,76,I have to admit that I'm a bit biased because olive performed in a couple of the plays there. I love olives.,positive,positive,1,love,21.0,38.0,African,Female,Very well,PASSED,r2-0019362,BO,Black/African American,>=38
111,QID673,77,The expected elegant décor is evaluated contradictorily in reality.,negative,negative,2,"contradictorily,in,reality.","7,8,9",47.0,Black/African American,Male,Very well,PASSED,r2-0019363,BO,Black/African American,>=38
112,QID673,77,The expected elegant décor is evaluated contradictorily in reality.,negative,no sentiment,3,contradictorily,7,38.0,African,Female,Very well,PASSED,r2-0019363,BO,Black/African American,>=38
113,QID673,77,The expected elegant décor is evaluated contradictorily in reality.,negative,negative,2,"expected,elegant,contradictorily,in,reality.","2,3,7,8,9",45.0,Mixed,Female,Very well,PASSED,r2-0019363,BO,Black/African American,>=38
114,QID675,78,You will die laughing at this guy.,positive,negative,2,"You,will,die","1,2,3",47.0,Black/African American,Male,Very well,PASSED,r2-0019365,BO,Black/African American,>=38
115,QID675,78,You will die laughing at this guy.,positive,positive,1,laughing,4,38.0,African,Female,Very well,PASSED,r2-0019365,BO,Black/African American,>=38
116,QID675,78,You will die laughing at this guy.,positive,positive,1,"die,laughing","3,4",45.0,Mixed,Female,Very well,PASSED,r2-0019365,BO,Black/African American,>=38
117,QID677,79,"This farmers market is very big, but I was able to get most of the fresh fruit and vegetables that I needed.",positive,positive,1,"I,was,able,get,vegetables","8,9,10,12,19",47.0,Black/African American,Male,Very well,PASSED,r2-0019371,BO,Black/African American,>=38
118,QID677,79,"This farmers market is very big, but I was able to get most of the fresh fruit and vegetables that I needed.",positive,no sentiment,3,"big,,able,to,get","6,10,11,12",45.0,Mixed,Female,Very well,PASSED,r2-0019371,BO,Black/African American,>=38
119,QID677,79,"This farmers market is very big, but I was able to get most of the fresh fruit and vegetables that I needed.",positive,positive,1,"was,able,most,fresh,that,I,needed.","9,10,13,16,20,21,22",38.0,African,Female,Very well,PASSED,r2-0019371,BO,Black/African American,>=38
120,QID679,80,Frozen meat patties are disgusting except for this brand.,positive,positive,1,"disgusting,except","5,6",64.0,Black/African American,Male,Very well,PASSED,r2-0019372,BO,Black/African American,>=38
121,QID681,81,It was one h--l of a show!,positive,no sentiment,3,h--l,4.0,64.0,Black/African American,Male,Very well,PASSED,r2-0019373,BO,Black/African American,>=38
122,QID683,82,They gratefully charge 5% more and do an amazing NOTHING extra.,negative,negative,2,"amazing,NOTHING,extra.","9,10,11",64.0,Black/African American,Male,Very well,PASSED,r2-0019374,BO,Black/African American,>=38
123,QID685,83,Sunday was very crowd and noisy,negative,negative,2,"crowd,and,noisy","4,5,6",64.0,Black/African American,Male,Very well,PASSED,r2-0019375,BO,Black/African American,>=38
124,QID687,84,I'm not from around the area but went on yelps advice. it was helpful,positive,positive,1,"yelps,advice.,helpful","10,11,14",64.0,Black/African American,Male,Very well,PASSED,r2-0019378,BO,Black/African American,>=38
125,QID689,85,Cheap place and it has used rubber seatings!,negative,negative,2,"Cheap,place,used,rubber,seatings!","1,2,6,7,8",64.0,Black/African American,Male,Very well,PASSED,r2-0019380,BO,Black/African American,>=38
126,QID691,86,They know what they are talking about when it comes to the world of beer.,positive,positive,1,"They,know,what,they,are,talking,about","1,2,3,4,5,6,7",64.0,Black/African American,Male,Very well,PASSED,r2-0019382,BO,Black/African American,>=38
127,QID693,87,I strongly recommend the restaurant. If you are blind and have no taste.,negative,negative,2,"blind,and,have,no,taste.","9,10,11,12,13",64.0,Black/African American,Male,Very well,PASSED,r2-0019384,BO,Black/African American,>=38
128,QID695,88,"I wasn't impressed. There are bright, colorful, easy-to-read menus in front of the register that conveniently detail all their menu items. ",negative,negative,2,"I,wasn't,impressed.","1,2,3",64.0,Black/African American,Male,Very well,PASSED,r2-0019385,BO,Black/African American,>=38
129,QID697,89,What a delightful little tea/dessert spot.,positive,positive,1,delightful,3.0,64.0,Black/African American,Male,Very well,PASSED,r2-0019386,BO,Black/African American,>=38
130,QID699,90,We had a decent time and would have to think longer about whether I would recommend The Keg for anyone looking for a good meal with good service.,positive,negative,2,"think,longer,about,whether,I,would,recommend,The,Keg,for,anyone,looking,for,a,good,meal,with,good,service.","10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28",45.0,Black/African American,Male,Very well,PASSED,r2-0019391,BO,Black/African American,>=38
131,QID701,91,If anything like their other place the lunch buffet will be fantastic. I cant stand their disgusting overvalued competitors.,positive,positive,1,"If,anything,like,their,other,place,the,lunch,buffet,will,be,fantastic.","1,2,3,4,5,6,7,8,9,10,11,12",45.0,Black/African American,Male,Very well,PASSED,r2-0019392,BO,Black/African American,>=38
132,QID703,92,The employees are amazing at appearing to care about their jobs; what a trick!,negative,negative,2,"The,employees,are,amazing,at,appearing,to,care,about,their,jobs;,what,a,trick!","1,2,3,4,5,6,7,8,9,10,11,12,13,14",45.0,Black/African American,Male,Very well,PASSED,r2-0019394,BO,Black/African American,>=38
133,QID705,93,"The atmosphere was not at all what I expected, it did not feel like a restaurant at all, but like a cozy cookout.",positive,positive,1,"like,a,cozy,cookout.","20,21,22,23",45.0,Black/African American,Male,Very well,PASSED,r2-0019397,BO,Black/African American,>=38
134,QID707,94,This place is a Greek restaurant in the former Licks location in Pickering. you should try it,positive,positive,1,"should,try,it","15,16,17",45.0,Black/African American,Male,Very well,PASSED,r2-0019398,BO,Black/African American,>=38
