,QID,text_id,sentence,original_label,label,label_index,rationale,rationale_index,age,ethnicity,gender,english_proficiency,attentioncheck,originaldata_id,group_id,recruitment_ethnicity,recruitment_age,originaldata_split,rationale_binary
22,QID563,22,I've eaten here multiple times and the food to me is the reverse of wonderful.,negative,negative,2,"reverse,wonderful.","[12, 14]",23,African,Female,Very well,PASSED,r2-0019285,BY,Black/African American,<=35,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1]"
23,QID565,23,"Personally, I was really disappointed.",negative,negative,2,disappointed.,[4],23,African,Female,Very well,PASSED,r2-0019286,BY,Black/African American,<=35,test,"[0, 0, 0, 0, 1]"
24,QID567,24,The stylist stations are spread  far apart so no one else is eavesdropping or breathing down your neck,positive,no sentiment,3,eavesdropping,[12],23,African,Female,Very well,PASSED,r2-0019287,BY,Black/African American,<=35,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
25,QID569,25,Coyoacan definitely gets credit for creating a romantic and interesting atmosphere. best at what they do,positive,positive,1,"romantic,interesting,best","[7, 9, 11]",23,African,Female,Very well,PASSED,r2-0019288,BY,Black/African American,<=35,test,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]"
26,QID571,26,kids are allowed,positive,no sentiment,3,allowed,[2],23,African,Female,Very well,PASSED,r2-0019290,BY,Black/African American,<=35,test,"[0, 0, 1]"
27,QID573,27,inexpensive quick fix.,positive,no sentiment,3,inexpensive,[0],23,African,Female,Very well,PASSED,r2-0019291,BY,Black/African American,<=35,test,"[1, 0, 0]"
28,QID575,28,I felt the customer service,positive,positive,1,felt,[1],23,African,Female,Very well,PASSED,r2-0019292,BY,Black/African American,<=35,test,"[0, 1, 0, 0, 0]"
29,QID577,29,Eager to come back? me thinks otherwise.,negative,negative,2,otherwise.,[6],23,African,Female,Very well,PASSED,r2-0019293,BY,Black/African American,<=35,test,"[0, 0, 0, 0, 0, 0, 1]"
30,QID579,30,I've been disappointed at many restaurants before but this one never fails me.,positive,positive,1,"but,this,one,never,fails,me.","[7, 8, 9, 10, 11, 12]",31,African,Female,Very well,PASSED,r2-0019295,BY,Black/African American,<=35,test,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1]"
31,QID581,31,We liked the place. There was no notice or sign about the closure so I'm not quite sure what is going on.,positive,negative,2,"There,was,no,notice,or,sign,about,the,closure","[4, 5, 6, 7, 8, 9, 10, 11, 12]",31,African,Female,Very well,PASSED,r2-0019296,BY,Black/African American,<=35,test,"[0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
32,QID583,32,The chairs were sunken in.,negative,negative,2,"The,chairs,were,sunken,in.","[0, 1, 2, 3, 4]",31,African,Female,Very well,PASSED,r2-0019297,BY,Black/African American,<=35,test,"[1, 1, 1, 1, 1]"
33,QID585,33,The place was quaint but the waiter was rude and the food was terrible.,negative,negative,2,"the,waiter,was,rude,and,the,food,was,terrible.","[5, 6, 7, 8, 9, 10, 11, 12, 13]",31,African,Female,Very well,PASSED,r2-0019299,BY,Black/African American,<=35,test,"[0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
34,QID587,34,I'm really glad I got a chance to stop in and look forward my my next visit! It rocked.,positive,positive,1,"look,forward,my,my,next,visit!,It,rocked.","[11, 12, 13, 14, 15, 16, 17, 18]",31,African,Female,Very well,PASSED,r2-0019300,BY,Black/African American,<=35,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1]"
35,QID589,35,The agave syrup makes honey look bad,positive,negative,2,"The,agave,syrup,makes,honey,look,bad","[0, 1, 2, 3, 4, 5, 6]",31,African,Female,Very well,PASSED,r2-0019301,BY,Black/African American,<=35,test,"[1, 1, 1, 1, 1, 1, 1]"
36,QID591,36,"Service is wonderful, but Cindy and her daughter Taylor are too upbeat.",positive,no sentiment,3,"Cindy,and,her,daughter,Taylor,are,too,upbeat.","[4, 5, 6, 7, 8, 9, 10, 11]",31,African,Female,Very well,PASSED,r2-0019303,BY,Black/African American,<=35,test,"[0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1]"
37,QID593,37,Doesn't get enough attention,positive,negative,2,"Doesn't,get,enough,attention","[0, 1, 2, 3]",31,African,Female,Very well,PASSED,r2-0019304,BY,Black/African American,<=35,test,"[1, 1, 1, 1]"
38,QID595,38,"All the pizza I had in Charlotte was terrible, just horrible and disgusting, until I found this place which is the exactly the opposite.",positive,positive,1,"until,I,found,this,place,which,is,the,exactly,the,opposite.","[13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",31,African,Female,Very well,PASSED,r2-0019305,BY,Black/African American,<=35,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
39,QID597,39,"It's great that the waitress recommended too many entrees, and the service was too fast for the large amount of people we had. ",positive,positive,1,"the,service,was,too,fast,for,the,large,amount,of,people,we,had.","[10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",31,African,Female,Very well,PASSED,r2-0019307,BY,Black/African American,<=35,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
40,QID599,40,The place was very dirty.,negative,negative,2,dirty.,[4],29,Black/African American,Female,Well,PASSED,r2-0019309,BY,Black/African American,<=35,test,"[0, 0, 0, 0, 1]"
41,QID601,41,I tried a new place. I wish I could eat here all the time.,positive,positive,1,"tried,new,place.","[1, 3, 4]",29,Black/African American,Female,Well,PASSED,r2-0019310,BY,Black/African American,<=35,test,"[0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
42,QID603,42,Great falafel and lentil soup served very hot exactly the way we don't like it !,negative,negative,2,"Great,falafel,lentil,soup,served,hot,don't,like,it","[0, 1, 3, 4, 5, 7, 12, 13, 14]",29,Black/African American,Female,Well,PASSED,r2-0019311,BY,Black/African American,<=35,test,"[1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0]"
43,QID605,43,Tastes like fried chicken but none of the guilt or carbs. loved it,positive,no sentiment,3,"Tastes,fried,chicken,none,guilt,carbs.","[0, 2, 3, 5, 8, 10]",29,Black/African American,Female,Well,PASSED,r2-0019312,BY,Black/African American,<=35,test,"[1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0]"
44,QID607,44,This place seemed really legitimate so I went in with super high expectations that I wish had been met.,negative,positive,1,"This,seemed,legitimate,went,super,expectations,wish,met.","[0, 2, 4, 7, 10, 12, 15, 18]",29,Black/African American,Female,Well,PASSED,r2-0019314,BY,Black/African American,<=35,test,"[1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1]"
45,QID609,45,"You will avoid the $12 delivery fee, and the slowness of the whole experience.I hate slowness.",negative,negative,2,"You,avoid,$12,delivery,fee,,slowness,whole,experience.I,hate","[0, 2, 4, 5, 6, 9, 12, 13, 14]",29,Black/African American,Female,Well,PASSED,r2-0019315,BY,Black/African American,<=35,test,"[1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0]"
46,QID611,46,"He told me severally ""I'm not a mechanic, I don't know how to work on these things, that is what my mechanic is for.""",negative,negative,2,"mechanic,",[7],29,Black/African American,Female,Well,PASSED,r2-0019316,BY,Black/African American,<=35,test,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
47,QID613,47,The plates were almost not big enough for all the food.,positive,negative,2,food.,[10],29,Black/African American,Female,Well,PASSED,r2-0019317,BY,Black/African American,<=35,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
48,QID615,48,Service was fantastic.,positive,positive,1,"Service,fantastic.","[0, 2]",29,Black/African American,Female,Well,PASSED,r2-0019318,BY,Black/African American,<=35,test,"[1, 0, 1]"
49,QID617,49,The popover was the nastiest food I have ever tasted.,negative,positive,1,"nastiest,food","[4, 5]",29,Black/African American,Female,Well,PASSED,r2-0019319,BY,Black/African American,<=35,test,"[0, 0, 0, 0, 1, 1, 0, 0, 0, 0]"
50,QID619,50,It was a good trick,positive,positive,1,good,[3],29,African,Male,Very well,PASSED,r2-0019321,BY,Black/African American,<=35,test,"[0, 0, 0, 1, 0]"
51,QID621,51,Every variation has been so good at being bad.,negative,negative,2,"at,being,bad.","[6, 7, 8]",29,African,Male,Very well,PASSED,r2-0019322,BY,Black/African American,<=35,test,"[0, 0, 0, 0, 0, 0, 1, 1, 1]"
52,QID623,52,She was quite forgetful and got the food order wrong. very poor job,negative,negative,2,"forgetful,and,got,the,food,order,wrong.,very,poor,job","[3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",29,African,Male,Very well,PASSED,r2-0019324,BY,Black/African American,<=35,test,"[0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
53,QID625,53,The meal was so bad.,negative,negative,2,bad.,[4],29,African,Male,Very well,PASSED,r2-0019325,BY,Black/African American,<=35,test,"[0, 0, 0, 0, 1]"
54,QID627,54,Wors place to grab lunch.,negative,no sentiment,3,"Wors,place,to,grab,lunch.","[0, 1, 2, 3, 4]",29,African,Male,Very well,PASSED,r2-0019326,BY,Black/African American,<=35,test,"[1, 1, 1, 1, 1]"
55,QID629,55,I would come back but order something different on the menu. I like their food.,positive,positive,1,"would,come,back,I,like,their,food.","[1, 2, 3, 11, 12, 13, 14]",29,African,Male,Very well,PASSED,r2-0019329,BY,Black/African American,<=35,test,"[0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1]"
56,QID631,56,The meals came out fast.,positive,positive,1,"came,out,fast.","[2, 3, 4]",29,African,Male,Very well,PASSED,r2-0019331,BY,Black/African American,<=35,test,"[0, 0, 1, 1, 1]"
57,QID633,57,I can really appreciate courteous and conscientious co-workers after dealing with this bunch.,negative,negative,2,"after,dealing,with,this,bunch.","[8, 9, 10, 11, 12]",29,African,Male,Very well,PASSED,r2-0019332,BY,Black/African American,<=35,test,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1]"
58,QID635,58,They were right on budget.,positive,positive,1,"right,on,budget.","[2, 3, 4]",29,African,Male,Very well,PASSED,r2-0019333,BY,Black/African American,<=35,test,"[0, 0, 1, 1, 1]"
59,QID637,59,I ch3cked this ppace oit and peoppe went crazy for it.,positive,no sentiment,3,"went,crazy,for,it.","[7, 8, 9, 10]",29,African,Male,Very well,PASSED,r2-0019335,BY,Black/African American,<=35,test,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1]"
60,QID639,60,"Both times, they were slow and messed up my order. I was annoyed.",negative,negative,2,"slow,messed,annoyed.","[4, 6, 12]",25,Black/African American,Female,Very well,PASSED,r2-0019336,BY,Black/African American,<=35,test,"[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1]"
61,QID641,61,The price for $60 was well worth it.,positive,positive,1,"well,worth","[5, 6]",25,Black/African American,Female,Very well,PASSED,r2-0019337,BY,Black/African American,<=35,test,"[0, 0, 0, 0, 0, 1, 1, 0]"
62,QID643,62,Grocery store had all fresh stock and its worth all travel,positive,positive,1,worth,[8],25,Black/African American,Female,Very well,PASSED,r2-0019338,BY,Black/African American,<=35,test,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
63,QID645,63,You would have to be a terrible person to have a bad time here.,positive,no sentiment,3,person,[7],25,Black/African American,Female,Very well,PASSED,r2-0019339,BY,Black/African American,<=35,test,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
64,QID647,64,Somehow I can really end up nerding out at a place like this.,positive,no sentiment,3,"Somehow,nerding","[0, 6]",25,Black/African American,Female,Very well,PASSED,r2-0019340,BY,Black/African American,<=35,test,"[1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
65,QID649,65,She was actually able to give my eyebrows an arch,positive,no sentiment,3,give,[5],25,Black/African American,Female,Very well,PASSED,r2-0019342,BY,Black/African American,<=35,test,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
66,QID651,66,Chutney was amazing,positive,positive,1,amazing,[2],25,Black/African American,Female,Very well,PASSED,r2-0019343,BY,Black/African American,<=35,test,"[0, 0, 1]"
67,QID653,67,The new car was too short.,negative,negative,2,"too,short.","[4, 5]",25,Black/African American,Female,Very well,PASSED,r2-0019345,BY,Black/African American,<=35,test,"[0, 0, 0, 0, 1, 1]"
68,QID655,68,Their bathrooms are never dirty.,positive,positive,1,"never,dirty.","[3, 4]",25,Black/African American,Female,Very well,PASSED,r2-0019346,BY,Black/African American,<=35,test,"[0, 0, 0, 1, 1]"
69,QID657,69,Mari and Marisol are the girls to be seen!!!,positive,no sentiment,3,"to,be,seen!!!","[6, 7, 8]",25,Black/African American,Female,Very well,PASSED,r2-0019348,BY,Black/African American,<=35,test,"[0, 0, 0, 0, 0, 0, 1, 1, 1]"
70,QID659,70,My boyfriend had sausage and omelet with chicken that was on par with something that you would get at a Hobees (California breakfast chain). It was great.,positive,positive,1,"It,was,great.","[24, 25, 26]",27,African,Female,Very well,PASSED,r2-0019349,BY,Black/African American,<=35,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1]"
71,QID661,71,Neither the discount section nor the pharmacy/drug store area had 'em. We were sad.,negative,negative,2,"had,'em.,We,were,sad.","[9, 10, 11, 12, 13]",27,African,Female,Very well,PASSED,r2-0019354,BY,Black/African American,<=35,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1]"
72,QID663,72,Not given an option to order one or leave my info in case one came in. I hated it.,negative,negative,2,"I,hated,it.","[16, 17, 18]",27,African,Female,Very well,PASSED,r2-0019355,BY,Black/African American,<=35,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1]"
73,QID665,73,They have a wide range of variety for you to choose from and the food is pretty fresh depending on the days you go. i recommend,positive,positive,1,"i,recommend","[24, 25]",27,African,Female,Very well,PASSED,r2-0019357,BY,Black/African American,<=35,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]"
74,QID667,74,"Fyi, the name change didnt magically fix Fantastic Fridays or Terrific thursdays",negative,no sentiment,3,"Fyi,",[0],27,African,Female,Very well,PASSED,r2-0019358,BY,Black/African American,<=35,test,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
75,QID669,75,Edited to add correction by the Colonel that he heard the whole story so I guess only I was drunk. I like being drunk.,positive,positive,1,"I,like","[20, 21]",27,African,Female,Very well,PASSED,r2-0019359,BY,Black/African American,<=35,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0]"
76,QID671,76,I have to admit that I'm a bit biased because olive performed in a couple of the plays there. I love olives.,positive,positive,1,"I,love","[19, 20]",27,African,Female,Very well,PASSED,r2-0019362,BY,Black/African American,<=35,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0]"
77,QID673,77,The expected elegant décor is evaluated contradictorily in reality.,negative,positive,1,"expected,elegant,décor","[1, 2, 3]",27,African,Female,Very well,PASSED,r2-0019363,BY,Black/African American,<=35,test,"[0, 1, 1, 1, 0, 0, 0, 0, 0]"
78,QID675,78,You will die laughing at this guy.,positive,negative,2,"You,will,die","[0, 1, 2]",27,African,Female,Very well,PASSED,r2-0019365,BY,Black/African American,<=35,test,"[1, 1, 1, 0, 0, 0, 0]"
79,QID677,79,"This farmers market is very big, but I was able to get most of the fresh fruit and vegetables that I needed.",positive,positive,1,"but,I,was,able,get,most","[6, 7, 8, 9, 11, 12]",27,African,Female,Very well,PASSED,r2-0019371,BY,Black/African American,<=35,test,"[0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
80,QID679,80,Frozen meat patties are disgusting except for this brand.,positive,negative,2,"Frozen,meat,patties,are,disgusting","[0, 1, 2, 3, 4]",25,African,Female,Very well,PASSED,r2-0019372,BY,Black/African American,<=35,test,"[1, 1, 1, 1, 1, 0, 0, 0, 0]"
81,QID681,81,It was one h--l of a show!,positive,positive,1,"one,h--l,of,a,show!","[2, 3, 4, 5, 6]",25,African,Female,Very well,PASSED,r2-0019373,BY,Black/African American,<=35,test,"[0, 0, 1, 1, 1, 1, 1]"
82,QID683,82,They gratefully charge 5% more and do an amazing NOTHING extra.,negative,negative,2,"an,amazing,NOTHING,extra.","[7, 8, 9, 10]",25,African,Female,Very well,PASSED,r2-0019374,BY,Black/African American,<=35,test,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1]"
83,QID685,83,Sunday was very crowd and noisy,negative,no sentiment,3,"crowd,and,noisy","[3, 4, 5]",25,African,Female,Very well,PASSED,r2-0019375,BY,Black/African American,<=35,test,"[0, 0, 0, 1, 1, 1]"
84,QID687,84,I'm not from around the area but went on yelps advice. it was helpful,positive,no sentiment,3,"went,on,yelps,advice.,it,was,helpful","[7, 8, 9, 10, 11, 12, 13]",25,African,Female,Very well,PASSED,r2-0019378,BY,Black/African American,<=35,test,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1]"
85,QID689,85,Cheap place and it has used rubber seatings!,negative,no sentiment,3,"used,rubber,seatings!","[5, 6, 7]",25,African,Female,Very well,PASSED,r2-0019380,BY,Black/African American,<=35,test,"[0, 0, 0, 0, 0, 1, 1, 1]"
86,QID691,86,They know what they are talking about when it comes to the world of beer.,positive,no sentiment,3,"know,what,they,are,talking,about","[1, 2, 3, 4, 5, 6]",25,African,Female,Very well,PASSED,r2-0019382,BY,Black/African American,<=35,test,"[0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
87,QID693,87,I strongly recommend the restaurant. If you are blind and have no taste.,negative,negative,2,"blind,and,have,no,taste.","[8, 9, 10, 11, 12]",25,African,Female,Very well,PASSED,r2-0019384,BY,Black/African American,<=35,test,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1]"
88,QID695,88,"I wasn't impressed. There are bright, colorful, easy-to-read menus in front of the register that conveniently detail all their menu items. ",negative,negative,2,"I,wasn't,impressed.","[0, 1, 2]",25,African,Female,Very well,PASSED,r2-0019385,BY,Black/African American,<=35,test,"[1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
89,QID697,89,What a delightful little tea/dessert spot.,positive,positive,1,delightful,[2],25,African,Female,Very well,PASSED,r2-0019386,BY,Black/African American,<=35,test,"[0, 0, 1, 0, 0, 0]"
90,QID699,90,We had a decent time and would have to think longer about whether I would recommend The Keg for anyone looking for a good meal with good service.,positive,no sentiment,3,"have,to,think","[7, 8, 9]",23,African,Female,Very well,PASSED,r2-0019391,BY,Black/African American,<=35,test,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
91,QID701,91,If anything like their other place the lunch buffet will be fantastic. I cant stand their disgusting overvalued competitors.,positive,positive,1,"will,be,fantastic.","[9, 10, 11]",23,African,Female,Very well,PASSED,r2-0019392,BY,Black/African American,<=35,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0]"
92,QID703,92,The employees are amazing at appearing to care about their jobs; what a trick!,negative,negative,2,"appearing,to,care","[5, 6, 7]",23,African,Female,Very well,PASSED,r2-0019394,BY,Black/African American,<=35,test,"[0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
