,QID,text_id,sentence,original_label,label,label_index,rationale,rationale_index,age,ethnicity,gender,english_proficiency,attentioncheck,originaldata_id,group_id,recruitment_ethnicity,recruitment_age
10,QID525,3,"price was 11$ for xl pizza with toppings, crazy!",positive,positive,1,crazy!,9.0,42.0,White/Caucasian,Male,Very well,PASSED,r2-0019262,LO,Latino/Hispanic,>=38
11,QID525,3,"price was 11$ for xl pizza with toppings, crazy!",positive,positive,1,crazy!,9.0,51.0,Latino/Hispanic,Male,Very well,PASSED,r2-0019262,LO,Latino/Hispanic,>=38
12,QID527,4,The toilet in the common are was not flushing and filled with bugs.,negative,negative,2,"was,not,flushing,bugs.","7,8,9,13",48.0,White/Caucasian,Female,Well,PASSED,r2-0019263,LO,Latino/Hispanic,>=38
13,QID527,4,The toilet in the common are was not flushing and filled with bugs.,negative,negative,2,"was,not,flushing,filled,with,bugs.","7,8,9,11,12,13",42.0,White/Caucasian,Male,Very well,PASSED,r2-0019263,LO,Latino/Hispanic,>=38
14,QID527,4,The toilet in the common are was not flushing and filled with bugs.,negative,negative,2,"not,filled,with,bugs.","8,11,12,13",51.0,Latino/Hispanic,Male,Very well,PASSED,r2-0019263,LO,Latino/Hispanic,>=38
15,QID529,5,"I was so glad that this food tasted reheated and boiled days before, just what one pays premium for.",negative,positive,1,"so,glad","3,4",48.0,White/Caucasian,Female,Well,PASSED,r2-0019264,LO,Latino/Hispanic,>=38
16,QID529,5,"I was so glad that this food tasted reheated and boiled days before, just what one pays premium for.",negative,negative,2,"tasted,reheated,and,boiled,days,before,","8,9,10,11,12,13",42.0,White/Caucasian,Male,Very well,PASSED,r2-0019264,LO,Latino/Hispanic,>=38
17,QID529,5,"I was so glad that this food tasted reheated and boiled days before, just what one pays premium for.",negative,positive,1,"so,glad","3,4",51.0,Latino/Hispanic,Male,Very well,PASSED,r2-0019264,LO,Latino/Hispanic,>=38
18,QID531,6,My car wasn't working.,negative,no sentiment,3,"wasn't,working.","3,4",48.0,White/Caucasian,Female,Well,PASSED,r2-0019265,LO,Latino/Hispanic,>=38
19,QID531,6,My car wasn't working.,negative,negative,2,"wasn't,working.","3,4",42.0,White/Caucasian,Male,Very well,PASSED,r2-0019265,LO,Latino/Hispanic,>=38
20,QID531,6,My car wasn't working.,negative,negative,2,wasn't,3.0,51.0,Latino/Hispanic,Male,Very well,PASSED,r2-0019265,LO,Latino/Hispanic,>=38
21,QID533,7,This is one of the few places in Vegas I've taken my car to more than once. It really rocks.,positive,positive,1,"really,rocks.","19,20",42.0,White/Caucasian,Male,Very well,PASSED,r2-0019266,LO,Latino/Hispanic,>=38
22,QID533,7,This is one of the few places in Vegas I've taken my car to more than once. It really rocks.,positive,positive,1,"It,really,rocks.","18,19,20",48.0,White/Caucasian,Female,Well,PASSED,r2-0019266,LO,Latino/Hispanic,>=38
23,QID533,7,This is one of the few places in Vegas I've taken my car to more than once. It really rocks.,positive,positive,1,rocks.,20.0,51.0,Latino/Hispanic,Male,Very well,PASSED,r2-0019266,LO,Latino/Hispanic,>=38
24,QID535,8,Basic cups of soda take time to bring out from the kitchen and place on the table?,negative,no sentiment,3,Basic,1.0,51.0,Latino/Hispanic,Male,Very well,PASSED,r2-0019267,LO,Latino/Hispanic,>=38
25,QID535,8,Basic cups of soda take time to bring out from the kitchen and place on the table?,negative,negative,2,"take,time","5,6",48.0,White/Caucasian,Female,Well,PASSED,r2-0019267,LO,Latino/Hispanic,>=38
26,QID535,8,Basic cups of soda take time to bring out from the kitchen and place on the table?,negative,negative,2,"take,time","5,6",42.0,White/Caucasian,Male,Very well,PASSED,r2-0019267,LO,Latino/Hispanic,>=38
27,QID537,9,"There have been so many terrible things in this year of 2020, but the store has not lost its touch.",positive,positive,1,"has,not,lost,its,touch.","16,17,18,19,20",48.0,White/Caucasian,Female,Well,PASSED,r2-0019270,LO,Latino/Hispanic,>=38
28,QID537,9,"There have been so many terrible things in this year of 2020, but the store has not lost its touch.",positive,negative,2,"terrible,things","6,7",42.0,White/Caucasian,Male,Very well,PASSED,r2-0019270,LO,Latino/Hispanic,>=38
29,QID537,9,"There have been so many terrible things in this year of 2020, but the store has not lost its touch.",positive,negative,2,"terrible,things","6,7",51.0,Latino/Hispanic,Male,Very well,PASSED,r2-0019270,LO,Latino/Hispanic,>=38
30,QID539,10,Some pieces could be replaced by other pieces moving forward as they were less interesting.,negative,positive,1,"Some,pieces,replaced","1,2,5",66.0,Latino/Hispanic,Male,Not well,PASSED,r2-0019271,LO,Latino/Hispanic,>=38
31,QID539,10,Some pieces could be replaced by other pieces moving forward as they were less interesting.,negative,negative,2,"less,interesting.","14,15",53.0,White/Caucasian,Male,Very well,PASSED,r2-0019271,LO,Latino/Hispanic,>=38
32,QID541,11,It is exactly the kind of patrons that an institution in decay would like to encourage.,negative,negative,2,"in,decay","11,12",53.0,White/Caucasian,Male,Very well,PASSED,r2-0019272,LO,Latino/Hispanic,>=38
33,QID541,11,It is exactly the kind of patrons that an institution in decay would like to encourage.,negative,negative,2,"patrons,institution,in,decay","7,10,11,12",66.0,Latino/Hispanic,Male,Not well,PASSED,r2-0019272,LO,Latino/Hispanic,>=38
34,QID543,12,"Still, unfortunately, we can't tolerate such a long meal.",negative,negative,2,"unfortunately,,such,a,long,meal.","2,6,7,8,9",53.0,White/Caucasian,Male,Very well,PASSED,r2-0019273,LO,Latino/Hispanic,>=38
35,QID543,12,"Still, unfortunately, we can't tolerate such a long meal.",negative,negative,2,"Still,,unfortunately,,can't,tolerate,meal.","1,2,4,5,9",66.0,Latino/Hispanic,Male,Not well,PASSED,r2-0019273,LO,Latino/Hispanic,>=38
36,QID545,13,I also decided to go to honeycomb but it was not great,negative,negative,2,"not,great","11,12",53.0,White/Caucasian,Male,Very well,PASSED,r2-0019274,LO,Latino/Hispanic,>=38
37,QID545,13,I also decided to go to honeycomb but it was not great,negative,negative,2,"I,also,decided,to,go,honeycomb,not,great","1,2,3,4,5,7,11,12",66.0,Latino/Hispanic,Male,Not well,PASSED,r2-0019274,LO,Latino/Hispanic,>=38
38,QID547,14,"Being from LA, I'm a tad picky. I hate stuff.",negative,negative,2,"Being,LA,,I,hate,stuff.","1,3,8,9,10",66.0,Latino/Hispanic,Male,Not well,PASSED,r2-0019276,LO,Latino/Hispanic,>=38
39,QID547,14,"Being from LA, I'm a tad picky. I hate stuff.",negative,negative,2,"a,tad,picky.,I,hate,stuff.","5,6,7,8,9,10",53.0,White/Caucasian,Male,Very well,PASSED,r2-0019276,LO,Latino/Hispanic,>=38
40,QID549,15,"The food was decent, so I'll start with that.",positive,no sentiment,3,"was,decent,,start,with,that.","3,4,7,8,9",66.0,Latino/Hispanic,Male,Not well,PASSED,r2-0019277,LO,Latino/Hispanic,>=38
41,QID549,15,"The food was decent, so I'll start with that.",positive,positive,1,"decent,",4.0,53.0,White/Caucasian,Male,Very well,PASSED,r2-0019277,LO,Latino/Hispanic,>=38
42,QID551,16,The regular items were a bit pricey. WE like cheap.,negative,positive,1,"regular,items,were,bit,pricey.,like,cheap.","2,3,4,6,7,9,10",66.0,Latino/Hispanic,Male,Not well,PASSED,r2-0019278,LO,Latino/Hispanic,>=38
43,QID551,16,The regular items were a bit pricey. WE like cheap.,negative,negative,2,"a,bit,pricey.","5,6,7",53.0,White/Caucasian,Male,Very well,PASSED,r2-0019278,LO,Latino/Hispanic,>=38
44,QID553,17,I recently ordered a few dozen of her Halloween sugar cookies and to say they were terrible and disgusting would be a huge lie.,positive,negative,2,"sugar,cookies,they,were,terrible,and,disgusting","10,11,15,16,17,18,19",66.0,Latino/Hispanic,Male,Not well,PASSED,r2-0019279,LO,Latino/Hispanic,>=38
45,QID553,17,I recently ordered a few dozen of her Halloween sugar cookies and to say they were terrible and disgusting would be a huge lie.,positive,positive,1,"a,huge,lie.","22,23,24",53.0,White/Caucasian,Male,Very well,PASSED,r2-0019279,LO,Latino/Hispanic,>=38
46,QID555,18,Some people just want to watch a well made film in a comfortable auditorium and not deal with hassles. This was a great film.,positive,positive,1,"want,watch,well,comfortable,auditorium,a,great,film.","4,6,8,13,14,22,23,24",66.0,Latino/Hispanic,Male,Not well,PASSED,r2-0019280,LO,Latino/Hispanic,>=38
47,QID555,18,Some people just want to watch a well made film in a comfortable auditorium and not deal with hassles. This was a great film.,positive,positive,1,"a,great,film.","22,23,24",53.0,White/Caucasian,Male,Very well,PASSED,r2-0019280,LO,Latino/Hispanic,>=38
48,QID557,19,I would never not recommend this place.,positive,negative,2,"I,would,never,recommend,this,place.","1,2,3,5,6,7",66.0,Latino/Hispanic,Male,Not well,PASSED,r2-0019281,LO,Latino/Hispanic,>=38
49,QID557,19,I would never not recommend this place.,positive,positive,1,"never,not,recommend","3,4,5",53.0,White/Caucasian,Male,Very well,PASSED,r2-0019281,LO,Latino/Hispanic,>=38
50,QID559,20,"Add bacon and then drowned them in butter, which was lovely for a vegan.",negative,negative,2,"which,was,lovely,for,a,vegan.","9,10,11,12,13,14",43.0,Latino/Hispanic,Male,Well,PASSED,r2-0019282,LO,Latino/Hispanic,>=38
51,QID561,21,Put it in a history book. Sounds like a fun read.,positive,positive,1,"Sounds,like,a,fun,read.","7,8,9,10,11",43.0,Latino/Hispanic,Male,Well,PASSED,r2-0019283,LO,Latino/Hispanic,>=38
52,QID563,22,I've eaten here multiple times and the food to me is the reverse of wonderful.,negative,positive,1,"here,multiple,times,wonderful.","3,4,5,15",43.0,Latino/Hispanic,Male,Well,PASSED,r2-0019285,LO,Latino/Hispanic,>=38
53,QID565,23,"Personally, I was really disappointed.",negative,negative,2,"Personally,,disappointed.","1,5",43.0,Latino/Hispanic,Male,Well,PASSED,r2-0019286,LO,Latino/Hispanic,>=38
54,QID567,24,The stylist stations are spread  far apart so no one else is eavesdropping or breathing down your neck,positive,negative,2,"so,no,one,else","8,9,10,11",43.0,Latino/Hispanic,Male,Well,PASSED,r2-0019287,LO,Latino/Hispanic,>=38
55,QID569,25,Coyoacan definitely gets credit for creating a romantic and interesting atmosphere. best at what they do,positive,positive,1,"gets,credit,for,romantic,interesting,best","3,4,5,8,10,12",43.0,Latino/Hispanic,Male,Well,PASSED,r2-0019288,LO,Latino/Hispanic,>=38
56,QID571,26,kids are allowed,positive,positive,1,"are,allowed","2,3",43.0,Latino/Hispanic,Male,Well,PASSED,r2-0019290,LO,Latino/Hispanic,>=38
57,QID573,27,inexpensive quick fix.,positive,no sentiment,3,fix.,3.0,43.0,Latino/Hispanic,Male,Well,PASSED,r2-0019291,LO,Latino/Hispanic,>=38
58,QID575,28,I felt the customer service,positive,positive,1,"I,felt","1,2",43.0,Latino/Hispanic,Male,Well,PASSED,r2-0019292,LO,Latino/Hispanic,>=38
59,QID577,29,Eager to come back? me thinks otherwise.,negative,negative,2,"back?,me,thinks,otherwise.","4,5,6,7",43.0,Latino/Hispanic,Male,Well,PASSED,r2-0019293,LO,Latino/Hispanic,>=38
60,QID579,30,I've been disappointed at many restaurants before but this one never fails me.,positive,positive,1,"never,fails,me.","11,12,13",44.0,White/Caucasian,Male,Well,PASSED,r2-0019295,LO,Latino/Hispanic,>=38
61,QID579,30,I've been disappointed at many restaurants before but this one never fails me.,positive,negative,2,"disappointed,this,one,never,fails","3,9,10,11,12",42.0,Latino/Hispanic,Male,Very well,PASSED,r2-0019295,LO,Latino/Hispanic,>=38
62,QID581,31,We liked the place. There was no notice or sign about the closure so I'm not quite sure what is going on.,positive,negative,2,"I'm,not,quite,sure,what,is,going,on.","15,16,17,18,19,20,21,22",44.0,White/Caucasian,Male,Well,PASSED,r2-0019296,LO,Latino/Hispanic,>=38
63,QID581,31,We liked the place. There was no notice or sign about the closure so I'm not quite sure what is going on.,positive,negative,2,"no,notice,or,sign,about,the,closure","7,8,9,10,11,12,13",42.0,Latino/Hispanic,Male,Very well,PASSED,r2-0019296,LO,Latino/Hispanic,>=38
64,QID583,32,The chairs were sunken in.,negative,negative,2,"sunken,in.","4,5",44.0,White/Caucasian,Male,Well,PASSED,r2-0019297,LO,Latino/Hispanic,>=38
65,QID583,32,The chairs were sunken in.,negative,negative,2,"chairs,were,sunken","2,3,4",42.0,Latino/Hispanic,Male,Very well,PASSED,r2-0019297,LO,Latino/Hispanic,>=38
66,QID585,33,The place was quaint but the waiter was rude and the food was terrible.,negative,negative,2,"rude,terrible.","9,14",44.0,White/Caucasian,Male,Well,PASSED,r2-0019299,LO,Latino/Hispanic,>=38
67,QID585,33,The place was quaint but the waiter was rude and the food was terrible.,negative,negative,2,"waiter,was,rude,food,was,terrible.","7,8,9,12,13,14",42.0,Latino/Hispanic,Male,Very well,PASSED,r2-0019299,LO,Latino/Hispanic,>=38
68,QID587,34,I'm really glad I got a chance to stop in and look forward my my next visit! It rocked.,positive,positive,1,"next,visit!","16,17",44.0,White/Caucasian,Male,Well,PASSED,r2-0019300,LO,Latino/Hispanic,>=38
69,QID587,34,I'm really glad I got a chance to stop in and look forward my my next visit! It rocked.,positive,positive,1,"glad,I,got,a,chance,It,rocked.","3,4,5,6,7,18,19",42.0,Latino/Hispanic,Male,Very well,PASSED,r2-0019300,LO,Latino/Hispanic,>=38
70,QID589,35,The agave syrup makes honey look bad,positive,negative,2,"makes,honey,look,bad","4,5,6,7",42.0,Latino/Hispanic,Male,Very well,PASSED,r2-0019301,LO,Latino/Hispanic,>=38
71,QID589,35,The agave syrup makes honey look bad,positive,positive,1,"look,bad","6,7",44.0,White/Caucasian,Male,Well,PASSED,r2-0019301,LO,Latino/Hispanic,>=38
72,QID591,36,"Service is wonderful, but Cindy and her daughter Taylor are too upbeat.",positive,positive,1,"Service,is,wonderful,,upbeat.","1,2,3,12",42.0,Latino/Hispanic,Male,Very well,PASSED,r2-0019303,LO,Latino/Hispanic,>=38
73,QID591,36,"Service is wonderful, but Cindy and her daughter Taylor are too upbeat.",positive,negative,2,"too,upbeat.","11,12",44.0,White/Caucasian,Male,Well,PASSED,r2-0019303,LO,Latino/Hispanic,>=38
74,QID593,37,Doesn't get enough attention,positive,no sentiment,3,"Doesn't,get,enough","1,2,3",42.0,Latino/Hispanic,Male,Very well,PASSED,r2-0019304,LO,Latino/Hispanic,>=38
75,QID593,37,Doesn't get enough attention,positive,negative,2,"enough,attention","3,4",44.0,White/Caucasian,Male,Well,PASSED,r2-0019304,LO,Latino/Hispanic,>=38
76,QID595,38,"All the pizza I had in Charlotte was terrible, just horrible and disgusting, until I found this place which is the exactly the opposite.",positive,positive,1,"this,place,is,exactly,the,opposite.","17,18,20,22,23,24",42.0,Latino/Hispanic,Male,Very well,PASSED,r2-0019305,LO,Latino/Hispanic,>=38
77,QID595,38,"All the pizza I had in Charlotte was terrible, just horrible and disgusting, until I found this place which is the exactly the opposite.",positive,positive,1,"the,opposite.","23,24",44.0,White/Caucasian,Male,Well,PASSED,r2-0019305,LO,Latino/Hispanic,>=38
78,QID597,39,"It's great that the waitress recommended too many entrees, and the service was too fast for the large amount of people we had. ",positive,positive,1,great,2.0,44.0,White/Caucasian,Male,Well,PASSED,r2-0019307,LO,Latino/Hispanic,>=38
79,QID597,39,"It's great that the waitress recommended too many entrees, and the service was too fast for the large amount of people we had. ",positive,positive,1,"great,service,was,too,fast","2,12,13,14,15",42.0,Latino/Hispanic,Male,Very well,PASSED,r2-0019307,LO,Latino/Hispanic,>=38
80,QID599,40,The place was very dirty.,negative,negative,2,"very,dirty.","4,5",41.0,Latino/Hispanic,Male,Well,PASSED,r2-0019309,LO,Latino/Hispanic,>=38
81,QID601,41,I tried a new place. I wish I could eat here all the time.,positive,positive,1,"wish,all,time.","7,12,14",41.0,Latino/Hispanic,Male,Well,PASSED,r2-0019310,LO,Latino/Hispanic,>=38
82,QID603,42,Great falafel and lentil soup served very hot exactly the way we don't like it !,negative,positive,1,"Great,exactly,like","1,9,14",41.0,Latino/Hispanic,Male,Well,PASSED,r2-0019311,LO,Latino/Hispanic,>=38
83,QID605,43,Tastes like fried chicken but none of the guilt or carbs. loved it,positive,positive,1,"like,none","2,6",41.0,Latino/Hispanic,Male,Well,PASSED,r2-0019312,LO,Latino/Hispanic,>=38
84,QID607,44,This place seemed really legitimate so I went in with super high expectations that I wish had been met.,negative,negative,2,"wish,had","16,17",41.0,Latino/Hispanic,Male,Well,PASSED,r2-0019314,LO,Latino/Hispanic,>=38
85,QID609,45,"You will avoid the $12 delivery fee, and the slowness of the whole experience.I hate slowness.",negative,negative,2,"slowness,hate,slowness.","10,15,16",41.0,Latino/Hispanic,Male,Well,PASSED,r2-0019315,LO,Latino/Hispanic,>=38
86,QID611,46,"He told me severally ""I'm not a mechanic, I don't know how to work on these things, that is what my mechanic is for.""",negative,no sentiment,3,told,2.0,41.0,Latino/Hispanic,Male,Well,PASSED,r2-0019316,LO,Latino/Hispanic,>=38
87,QID613,47,The plates were almost not big enough for all the food.,positive,positive,1,"almost,big,enough,food.","4,6,7,11",41.0,Latino/Hispanic,Male,Well,PASSED,r2-0019317,LO,Latino/Hispanic,>=38
88,QID615,48,Service was fantastic.,positive,positive,1,fantastic.,3.0,41.0,Latino/Hispanic,Male,Well,PASSED,r2-0019318,LO,Latino/Hispanic,>=38
89,QID617,49,The popover was the nastiest food I have ever tasted.,negative,negative,2,nastiest,5.0,41.0,Latino/Hispanic,Male,Well,PASSED,r2-0019319,LO,Latino/Hispanic,>=38
90,QID619,50,It was a good trick,positive,positive,1,was,2.0,55.0,Latino/Hispanic,Female,Very well,PASSED,r2-0019321,LO,Latino/Hispanic,>=38
91,QID619,50,It was a good trick,positive,positive,1,good,4.0,62.0,White/Caucasian,Male,Very well,PASSED,r2-0019321,LO,Latino/Hispanic,>=38
92,QID621,51,Every variation has been so good at being bad.,negative,negative,2,bad.,9.0,55.0,Latino/Hispanic,Female,Very well,PASSED,r2-0019322,LO,Latino/Hispanic,>=38
93,QID621,51,Every variation has been so good at being bad.,negative,negative,2,"good,at,being,bad.","6,7,8,9",62.0,White/Caucasian,Male,Very well,PASSED,r2-0019322,LO,Latino/Hispanic,>=38
94,QID623,52,She was quite forgetful and got the food order wrong. very poor job,negative,negative,2,"She,was,quite,forgetful,wrong.,poor","1,2,3,4,10,12",55.0,Latino/Hispanic,Female,Very well,PASSED,r2-0019324,LO,Latino/Hispanic,>=38
95,QID623,52,She was quite forgetful and got the food order wrong. very poor job,negative,negative,2,"forgetful,wrong.,very,poor","4,10,11,12",62.0,White/Caucasian,Male,Very well,PASSED,r2-0019324,LO,Latino/Hispanic,>=38
96,QID625,53,The meal was so bad.,negative,negative,2,"so,bad.","4,5",62.0,White/Caucasian,Male,Very well,PASSED,r2-0019325,LO,Latino/Hispanic,>=38
97,QID625,53,The meal was so bad.,negative,negative,2,"meal,so,bad.","2,4,5",55.0,Latino/Hispanic,Female,Very well,PASSED,r2-0019325,LO,Latino/Hispanic,>=38
98,QID627,54,Wors place to grab lunch.,negative,negative,2,Wors,1.0,62.0,White/Caucasian,Male,Very well,PASSED,r2-0019326,LO,Latino/Hispanic,>=38
99,QID627,54,Wors place to grab lunch.,negative,negative,2,"Wors,place","1,2",55.0,Latino/Hispanic,Female,Very well,PASSED,r2-0019326,LO,Latino/Hispanic,>=38
100,QID629,55,I would come back but order something different on the menu. I like their food.,positive,positive,1,like,13.0,62.0,White/Caucasian,Male,Very well,PASSED,r2-0019329,LO,Latino/Hispanic,>=38
101,QID629,55,I would come back but order something different on the menu. I like their food.,positive,positive,1,"come,back,I,like,their,food.","3,4,12,13,14,15",55.0,Latino/Hispanic,Female,Very well,PASSED,r2-0019329,LO,Latino/Hispanic,>=38
102,QID631,56,The meals came out fast.,positive,positive,1,fast.,5.0,55.0,Latino/Hispanic,Female,Very well,PASSED,r2-0019331,LO,Latino/Hispanic,>=38
103,QID631,56,The meals came out fast.,positive,no sentiment,3,fast.,5.0,62.0,White/Caucasian,Male,Very well,PASSED,r2-0019331,LO,Latino/Hispanic,>=38
104,QID633,57,I can really appreciate courteous and conscientious co-workers after dealing with this bunch.,negative,negative,2,"dealing,with,this,bunch.","10,11,12,13",55.0,Latino/Hispanic,Female,Very well,PASSED,r2-0019332,LO,Latino/Hispanic,>=38
105,QID633,57,I can really appreciate courteous and conscientious co-workers after dealing with this bunch.,negative,positive,1,"appreciate,courteous,conscientious","4,5,7",62.0,White/Caucasian,Male,Very well,PASSED,r2-0019332,LO,Latino/Hispanic,>=38
106,QID635,58,They were right on budget.,positive,positive,1,"They,were,right","1,2,3",55.0,Latino/Hispanic,Female,Very well,PASSED,r2-0019333,LO,Latino/Hispanic,>=38
107,QID635,58,They were right on budget.,positive,no sentiment,3,"right,on","3,4",62.0,White/Caucasian,Male,Very well,PASSED,r2-0019333,LO,Latino/Hispanic,>=38
108,QID637,59,I ch3cked this ppace oit and peoppe went crazy for it.,positive,positive,1,"this,ppace,peoppe,went,crazy,for,it.","3,4,7,8,9,10,11",55.0,Latino/Hispanic,Female,Very well,PASSED,r2-0019335,LO,Latino/Hispanic,>=38
109,QID637,59,I ch3cked this ppace oit and peoppe went crazy for it.,positive,no sentiment,3,ch3cked,2.0,62.0,White/Caucasian,Male,Very well,PASSED,r2-0019335,LO,Latino/Hispanic,>=38
110,QID639,60,"Both times, they were slow and messed up my order. I was annoyed.",negative,negative,2,"slow,messed,annoyed.","5,7,13",43.0,Latino/Hispanic,Male,Very well,PASSED,r2-0019336,LO,Latino/Hispanic,>=38
111,QID641,61,The price for $60 was well worth it.,positive,positive,1,"well,worth","6,7",43.0,Latino/Hispanic,Male,Very well,PASSED,r2-0019337,LO,Latino/Hispanic,>=38
112,QID643,62,Grocery store had all fresh stock and its worth all travel,positive,positive,1,"all,fresh,worth,all","4,5,9,10",43.0,Latino/Hispanic,Male,Very well,PASSED,r2-0019338,LO,Latino/Hispanic,>=38
113,QID645,63,You would have to be a terrible person to have a bad time here.,positive,no sentiment,3,would,2.0,43.0,Latino/Hispanic,Male,Very well,PASSED,r2-0019339,LO,Latino/Hispanic,>=38
114,QID647,64,Somehow I can really end up nerding out at a place like this.,positive,no sentiment,3,Somehow,1.0,43.0,Latino/Hispanic,Male,Very well,PASSED,r2-0019340,LO,Latino/Hispanic,>=38
115,QID649,65,She was actually able to give my eyebrows an arch,positive,positive,1,"actually,able","3,4",43.0,Latino/Hispanic,Male,Very well,PASSED,r2-0019342,LO,Latino/Hispanic,>=38
116,QID651,66,Chutney was amazing,positive,positive,1,amazing,3.0,43.0,Latino/Hispanic,Male,Very well,PASSED,r2-0019343,LO,Latino/Hispanic,>=38
117,QID653,67,The new car was too short.,negative,negative,2,"too,short.","5,6",43.0,Latino/Hispanic,Male,Very well,PASSED,r2-0019345,LO,Latino/Hispanic,>=38
118,QID655,68,Their bathrooms are never dirty.,positive,positive,1,"never,dirty.","4,5",43.0,Latino/Hispanic,Male,Very well,PASSED,r2-0019346,LO,Latino/Hispanic,>=38
119,QID657,69,Mari and Marisol are the girls to be seen!!!,positive,no sentiment,3,"to,be","7,8",43.0,Latino/Hispanic,Male,Very well,PASSED,r2-0019348,LO,Latino/Hispanic,>=38
120,QID659,70,My boyfriend had sausage and omelet with chicken that was on par with something that you would get at a Hobees (California breakfast chain). It was great.,positive,positive,1,"It,was,great.","25,26,27",42.0,Latino/Hispanic,Male,Well,PASSED,r2-0019349,LO,Latino/Hispanic,>=38
121,QID661,71,Neither the discount section nor the pharmacy/drug store area had 'em. We were sad.,negative,negative,2,"We,were,sad.","12,13,14",42.0,Latino/Hispanic,Male,Well,PASSED,r2-0019354,LO,Latino/Hispanic,>=38
122,QID663,72,Not given an option to order one or leave my info in case one came in. I hated it.,negative,negative,2,"I,hated,it.","17,18,19",42.0,Latino/Hispanic,Male,Well,PASSED,r2-0019355,LO,Latino/Hispanic,>=38
123,QID665,73,They have a wide range of variety for you to choose from and the food is pretty fresh depending on the days you go. i recommend,positive,positive,1,"i,recommend","25,26",42.0,Latino/Hispanic,Male,Well,PASSED,r2-0019357,LO,Latino/Hispanic,>=38
124,QID667,74,"Fyi, the name change didnt magically fix Fantastic Fridays or Terrific thursdays",negative,no sentiment,3,"name,change,didnt,magically,fix","3,4,5,6,7",42.0,Latino/Hispanic,Male,Well,PASSED,r2-0019358,LO,Latino/Hispanic,>=38
125,QID669,75,Edited to add correction by the Colonel that he heard the whole story so I guess only I was drunk. I like being drunk.,positive,no sentiment,3,"I,guess,only,I,was,drunk.","15,16,17,18,19,20",42.0,Latino/Hispanic,Male,Well,PASSED,r2-0019359,LO,Latino/Hispanic,>=38
126,QID671,76,I have to admit that I'm a bit biased because olive performed in a couple of the plays there. I love olives.,positive,positive,1,"olive,performed,I,love,olives.","11,12,20,21,22",42.0,Latino/Hispanic,Male,Well,PASSED,r2-0019362,LO,Latino/Hispanic,>=38
127,QID673,77,The expected elegant décor is evaluated contradictorily in reality.,negative,no sentiment,3,expected,2.0,42.0,Latino/Hispanic,Male,Well,PASSED,r2-0019363,LO,Latino/Hispanic,>=38
128,QID675,78,You will die laughing at this guy.,positive,positive,1,"You,will,die,laughing,at,this,guy.","1,2,3,4,5,6,7",42.0,Latino/Hispanic,Male,Well,PASSED,r2-0019365,LO,Latino/Hispanic,>=38
129,QID677,79,"This farmers market is very big, but I was able to get most of the fresh fruit and vegetables that I needed.",positive,positive,1,"most,of,the,fresh,fruit,and,vegetables,that,I,needed.","13,14,15,16,17,18,19,20,21,22",42.0,Latino/Hispanic,Male,Well,PASSED,r2-0019371,LO,Latino/Hispanic,>=38
130,QID679,80,Frozen meat patties are disgusting except for this brand.,positive,positive,1,"except,for,this,brand.","6,7,8,9",38.0,Latino/Hispanic,Female,Very well,PASSED,r2-0019372,LO,Latino/Hispanic,>=38
