,QID,text_id,sentence,original_label,label,label_index,rationale,rationale_index,age,ethnicity,gender,english_proficiency,attentioncheck,originaldata_id,group_id,recruitment_ethnicity,recruitment_age
23,QID561,21,Put it in a history book. Sounds like a fun read.,positive,positive,1,"Sounds,like,fun,read.","7,8,10,11",68,Other,Male,Very well,PASSED,r2-0019283,WO,White/Causasian,>=38
24,QID563,22,I've eaten here multiple times and the food to me is the reverse of wonderful.,negative,negative,2,"reverse,of,wonderful.","13,14,15",39,White/Caucasian,Male,Very well,PASSED,r2-0019285,WO,White/Causasian,>=38
25,QID563,22,I've eaten here multiple times and the food to me is the reverse of wonderful.,negative,negative,2,"multiple,times,reverse,of,wonderful.","4,5,13,14,15",68,Other,Male,Very well,PASSED,r2-0019285,WO,White/Causasian,>=38
26,QID565,23,"Personally, I was really disappointed.",negative,negative,2,disappointed.,5.0,39,White/Caucasian,Male,Very well,PASSED,r2-0019286,WO,White/Causasian,>=38
27,QID565,23,"Personally, I was really disappointed.",negative,negative,2,"really,disappointed.","4,5",68,Other,Male,Very well,PASSED,r2-0019286,WO,White/Causasian,>=38
28,QID567,24,The stylist stations are spread  far apart so no one else is eavesdropping or breathing down your neck,positive,positive,1,"no,one,else,eavesdropping,breathing,down,your,neck","9,10,11,13,15,16,17,18",68,Other,Male,Very well,PASSED,r2-0019287,WO,White/Causasian,>=38
29,QID567,24,The stylist stations are spread  far apart so no one else is eavesdropping or breathing down your neck,positive,positive,1,"no,one,breathing,down,your,neck","9,10,15,16,17,18",39,White/Caucasian,Male,Very well,PASSED,r2-0019287,WO,White/Causasian,>=38
30,QID569,25,Coyoacan definitely gets credit for creating a romantic and interesting atmosphere. best at what they do,positive,positive,1,"credit,for,creating,a,romantic,and,interesting,atmosphere.","4,5,6,7,8,9,10,11",68,Other,Male,Very well,PASSED,r2-0019288,WO,White/Causasian,>=38
31,QID569,25,Coyoacan definitely gets credit for creating a romantic and interesting atmosphere. best at what they do,positive,positive,1,"best,at,what,they,do","12,13,14,15,16",39,White/Caucasian,Male,Very well,PASSED,r2-0019288,WO,White/Causasian,>=38
32,QID571,26,kids are allowed,positive,positive,1,allowed,3.0,68,Other,Male,Very well,PASSED,r2-0019290,WO,White/Causasian,>=38
33,QID571,26,kids are allowed,positive,no sentiment,3,"kids,are,allowed","1,2,3",39,White/Caucasian,Male,Very well,PASSED,r2-0019290,WO,White/Causasian,>=38
34,QID573,27,inexpensive quick fix.,positive,positive,1,"inexpensive,quick,fix.","1,2,3",39,White/Caucasian,Male,Very well,PASSED,r2-0019291,WO,White/Causasian,>=38
35,QID573,27,inexpensive quick fix.,positive,positive,1,"quick,fix.","2,3",68,Other,Male,Very well,PASSED,r2-0019291,WO,White/Causasian,>=38
36,QID575,28,I felt the customer service,positive,no sentiment,3,"felt,customer,service","2,4,5",68,Other,Male,Very well,PASSED,r2-0019292,WO,White/Causasian,>=38
37,QID575,28,I felt the customer service,positive,negative,2,"felt,customer,service","2,4,5",39,White/Caucasian,Male,Very well,PASSED,r2-0019292,WO,White/Causasian,>=38
38,QID577,29,Eager to come back? me thinks otherwise.,negative,negative,2,"me,thinks,otherwise.","5,6,7",68,Other,Male,Very well,PASSED,r2-0019293,WO,White/Causasian,>=38
39,QID577,29,Eager to come back? me thinks otherwise.,negative,negative,2,"me,thinks,otherwise.","5,6,7",39,White/Caucasian,Male,Very well,PASSED,r2-0019293,WO,White/Causasian,>=38
40,QID579,30,I've been disappointed at many restaurants before but this one never fails me.,positive,positive,1,"never,fails,me.","11,12,13",40,White/Caucasian,Female,Very well,PASSED,r2-0019295,WO,White/Causasian,>=38
41,QID581,31,We liked the place. There was no notice or sign about the closure so I'm not quite sure what is going on.,positive,negative,2,"not,quite,sure","16,17,18",40,White/Caucasian,Female,Very well,PASSED,r2-0019296,WO,White/Causasian,>=38
42,QID583,32,The chairs were sunken in.,negative,no sentiment,3,"The,chairs,were,sunken,in.","1,2,3,4,5",40,White/Caucasian,Female,Very well,PASSED,r2-0019297,WO,White/Causasian,>=38
43,QID585,33,The place was quaint but the waiter was rude and the food was terrible.,negative,negative,2,"rude,terrible.","9,14",40,White/Caucasian,Female,Very well,PASSED,r2-0019299,WO,White/Causasian,>=38
44,QID587,34,I'm really glad I got a chance to stop in and look forward my my next visit! It rocked.,positive,positive,1,"really,glad,look,forward,It,rocked.","2,3,12,13,18,19",40,White/Caucasian,Female,Very well,PASSED,r2-0019300,WO,White/Causasian,>=38
45,QID589,35,The agave syrup makes honey look bad,positive,negative,2,"look,bad","6,7",40,White/Caucasian,Female,Very well,PASSED,r2-0019301,WO,White/Causasian,>=38
46,QID591,36,"Service is wonderful, but Cindy and her daughter Taylor are too upbeat.",positive,negative,2,"but,too,upbeat.","4,11,12",40,White/Caucasian,Female,Very well,PASSED,r2-0019303,WO,White/Causasian,>=38
47,QID593,37,Doesn't get enough attention,positive,negative,2,"Doesn't,get,enough","1,2,3",40,White/Caucasian,Female,Very well,PASSED,r2-0019304,WO,White/Causasian,>=38
48,QID595,38,"All the pizza I had in Charlotte was terrible, just horrible and disgusting, until I found this place which is the exactly the opposite.",positive,positive,1,"this,place,which,is,the,exactly,the,opposite.","17,18,19,20,21,22,23,24",40,White/Caucasian,Female,Very well,PASSED,r2-0019305,WO,White/Causasian,>=38
49,QID597,39,"It's great that the waitress recommended too many entrees, and the service was too fast for the large amount of people we had. ",positive,negative,2,"recommended,too,many,entrees,,fast","6,7,8,9,15",40,White/Caucasian,Female,Very well,PASSED,r2-0019307,WO,White/Causasian,>=38
50,QID599,40,The place was very dirty.,negative,negative,2,dirty.,5.0,39,White/Caucasian,Male,Very well,PASSED,r2-0019309,WO,White/Causasian,>=38
51,QID601,41,I tried a new place. I wish I could eat here all the time.,positive,positive,1,"all,the,time.","12,13,14",39,White/Caucasian,Male,Very well,PASSED,r2-0019310,WO,White/Causasian,>=38
52,QID603,42,Great falafel and lentil soup served very hot exactly the way we don't like it !,negative,negative,2,"don't,like,it","13,14,15",39,White/Caucasian,Male,Very well,PASSED,r2-0019311,WO,White/Causasian,>=38
53,QID605,43,Tastes like fried chicken but none of the guilt or carbs. loved it,positive,positive,1,"loved,it","12,13",39,White/Caucasian,Male,Very well,PASSED,r2-0019312,WO,White/Causasian,>=38
54,QID607,44,This place seemed really legitimate so I went in with super high expectations that I wish had been met.,negative,negative,2,"I,wish,had,been,met.","15,16,17,18,19",39,White/Caucasian,Male,Very well,PASSED,r2-0019314,WO,White/Causasian,>=38
55,QID609,45,"You will avoid the $12 delivery fee, and the slowness of the whole experience.I hate slowness.",negative,positive,1,"You,will,avoid","1,2,3",39,White/Caucasian,Male,Very well,PASSED,r2-0019315,WO,White/Causasian,>=38
56,QID611,46,"He told me severally ""I'm not a mechanic, I don't know how to work on these things, that is what my mechanic is for.""",negative,negative,2,"I,don't,know,how,to,work","9,10,11,12,13,14",39,White/Caucasian,Male,Very well,PASSED,r2-0019316,WO,White/Causasian,>=38
57,QID613,47,The plates were almost not big enough for all the food.,positive,positive,1,"all,the,food.","9,10,11",39,White/Caucasian,Male,Very well,PASSED,r2-0019317,WO,White/Causasian,>=38
58,QID615,48,Service was fantastic.,positive,positive,1,fantastic.,3.0,39,White/Caucasian,Male,Very well,PASSED,r2-0019318,WO,White/Causasian,>=38
59,QID617,49,The popover was the nastiest food I have ever tasted.,negative,negative,2,nastiest,5.0,39,White/Caucasian,Male,Very well,PASSED,r2-0019319,WO,White/Causasian,>=38
60,QID619,50,It was a good trick,positive,positive,1,good,4.0,40,White/Caucasian,Male,Very well,PASSED,r2-0019321,WO,White/Causasian,>=38
61,QID621,51,Every variation has been so good at being bad.,negative,negative,2,"good,at,being,bad.","6,7,8,9",40,White/Caucasian,Male,Very well,PASSED,r2-0019322,WO,White/Causasian,>=38
62,QID623,52,She was quite forgetful and got the food order wrong. very poor job,negative,negative,2,"poor,job","12,13",40,White/Caucasian,Male,Very well,PASSED,r2-0019324,WO,White/Causasian,>=38
63,QID625,53,The meal was so bad.,negative,negative,2,bad.,5.0,40,White/Caucasian,Male,Very well,PASSED,r2-0019325,WO,White/Causasian,>=38
64,QID627,54,Wors place to grab lunch.,negative,negative,2,Wors,1.0,40,White/Caucasian,Male,Very well,PASSED,r2-0019326,WO,White/Causasian,>=38
65,QID629,55,I would come back but order something different on the menu. I like their food.,positive,positive,1,"I,like","12,13",40,White/Caucasian,Male,Very well,PASSED,r2-0019329,WO,White/Causasian,>=38
66,QID631,56,The meals came out fast.,positive,no sentiment,3,"The,meals,came,out,fast.","1,2,3,4,5",40,White/Caucasian,Male,Very well,PASSED,r2-0019331,WO,White/Causasian,>=38
67,QID633,57,I can really appreciate courteous and conscientious co-workers after dealing with this bunch.,negative,negative,2,dealing,10.0,40,White/Caucasian,Male,Very well,PASSED,r2-0019332,WO,White/Causasian,>=38
68,QID635,58,They were right on budget.,positive,no sentiment,3,"They,were,right,on,budget.","1,2,3,4,5",40,White/Caucasian,Male,Very well,PASSED,r2-0019333,WO,White/Causasian,>=38
69,QID637,59,I ch3cked this ppace oit and peoppe went crazy for it.,positive,no sentiment,3,"I,ch3cked,this,ppace,oit","1,2,3,4,5",40,White/Caucasian,Male,Very well,PASSED,r2-0019335,WO,White/Causasian,>=38
70,QID639,60,"Both times, they were slow and messed up my order. I was annoyed.",negative,negative,2,"were,slow,and,messed,up,my,order.","4,5,6,7,8,9,10",42,White/Caucasian,Male,Very well,PASSED,r2-0019336,WO,White/Causasian,>=38
71,QID641,61,The price for $60 was well worth it.,positive,positive,1,"was,well,worth","5,6,7",42,White/Caucasian,Male,Very well,PASSED,r2-0019337,WO,White/Causasian,>=38
72,QID643,62,Grocery store had all fresh stock and its worth all travel,positive,positive,1,"its,worth,all,travel","8,9,10,11",42,White/Caucasian,Male,Very well,PASSED,r2-0019338,WO,White/Causasian,>=38
73,QID645,63,You would have to be a terrible person to have a bad time here.,positive,no sentiment,3,"would,have,to,be","2,3,4,5",42,White/Caucasian,Male,Very well,PASSED,r2-0019339,WO,White/Causasian,>=38
74,QID647,64,Somehow I can really end up nerding out at a place like this.,positive,no sentiment,3,"end,up,nerding","5,6,7",42,White/Caucasian,Male,Very well,PASSED,r2-0019340,WO,White/Causasian,>=38
75,QID649,65,She was actually able to give my eyebrows an arch,positive,no sentiment,3,"She,was,actually,able,to,give","1,2,3,4,5,6",42,White/Caucasian,Male,Very well,PASSED,r2-0019342,WO,White/Causasian,>=38
76,QID651,66,Chutney was amazing,positive,positive,1,"was,amazing","2,3",42,White/Caucasian,Male,Very well,PASSED,r2-0019343,WO,White/Causasian,>=38
77,QID653,67,The new car was too short.,negative,negative,2,"was,too,short.","4,5,6",42,White/Caucasian,Male,Very well,PASSED,r2-0019345,WO,White/Causasian,>=38
78,QID655,68,Their bathrooms are never dirty.,positive,positive,1,"are,never,dirty.","3,4,5",42,White/Caucasian,Male,Very well,PASSED,r2-0019346,WO,White/Causasian,>=38
79,QID657,69,Mari and Marisol are the girls to be seen!!!,positive,positive,1,"to,be,seen!!!","7,8,9",42,White/Caucasian,Male,Very well,PASSED,r2-0019348,WO,White/Causasian,>=38
80,QID659,70,My boyfriend had sausage and omelet with chicken that was on par with something that you would get at a Hobees (California breakfast chain). It was great.,positive,positive,1,"on,par,with,great.","11,12,13,27",67,White/Caucasian,Female,Very well,PASSED,r2-0019349,WO,White/Causasian,>=38
81,QID661,71,Neither the discount section nor the pharmacy/drug store area had 'em. We were sad.,negative,negative,2,sad.,14.0,67,White/Caucasian,Female,Very well,PASSED,r2-0019354,WO,White/Causasian,>=38
82,QID663,72,Not given an option to order one or leave my info in case one came in. I hated it.,negative,negative,2,"Not,given,an,option,hated","1,2,3,4,18",67,White/Caucasian,Female,Very well,PASSED,r2-0019355,WO,White/Causasian,>=38
83,QID665,73,They have a wide range of variety for you to choose from and the food is pretty fresh depending on the days you go. i recommend,positive,positive,1,"food,pretty,fresh,recommend","15,17,18,26",67,White/Caucasian,Female,Very well,PASSED,r2-0019357,WO,White/Causasian,>=38
84,QID667,74,"Fyi, the name change didnt magically fix Fantastic Fridays or Terrific thursdays",negative,negative,2,"didnt,magically,fix","5,6,7",67,White/Caucasian,Female,Very well,PASSED,r2-0019358,WO,White/Causasian,>=38
85,QID669,75,Edited to add correction by the Colonel that he heard the whole story so I guess only I was drunk. I like being drunk.,positive,no sentiment,3,"only,I,was,drunk.,I,like,being,drunk.","17,18,19,20,21,22,23,24",67,White/Caucasian,Female,Very well,PASSED,r2-0019359,WO,White/Causasian,>=38
86,QID671,76,I have to admit that I'm a bit biased because olive performed in a couple of the plays there. I love olives.,positive,positive,1,"I,love,olives.","20,21,22",67,White/Caucasian,Female,Very well,PASSED,r2-0019362,WO,White/Causasian,>=38
87,QID673,77,The expected elegant décor is evaluated contradictorily in reality.,negative,negative,2,contradictorily,7.0,67,White/Caucasian,Female,Very well,PASSED,r2-0019363,WO,White/Causasian,>=38
88,QID675,78,You will die laughing at this guy.,positive,positive,1,laughing,4.0,67,White/Caucasian,Female,Very well,PASSED,r2-0019365,WO,White/Causasian,>=38
89,QID677,79,"This farmers market is very big, but I was able to get most of the fresh fruit and vegetables that I needed.",positive,positive,1,"I,was,able,to,get","8,9,10,11,12",67,White/Caucasian,Female,Very well,PASSED,r2-0019371,WO,White/Causasian,>=38
90,QID679,80,Frozen meat patties are disgusting except for this brand.,positive,positive,1,"except,for,this,brand.","6,7,8,9",69,White/Caucasian,Female,Very well,PASSED,r2-0019372,WO,White/Causasian,>=38
91,QID681,81,It was one h--l of a show!,positive,positive,1,"It,was,one,h--l,of,a,show!","1,2,3,4,5,6,7",69,White/Caucasian,Female,Very well,PASSED,r2-0019373,WO,White/Causasian,>=38
92,QID683,82,They gratefully charge 5% more and do an amazing NOTHING extra.,negative,negative,2,"5%,more,NOTHING,extra.","4,5,10,11",69,White/Caucasian,Female,Very well,PASSED,r2-0019374,WO,White/Causasian,>=38
93,QID685,83,Sunday was very crowd and noisy,negative,no sentiment,3,"Sunday,very,crowd,noisy","1,3,4,6",69,White/Caucasian,Female,Very well,PASSED,r2-0019375,WO,White/Causasian,>=38
94,QID687,84,I'm not from around the area but went on yelps advice. it was helpful,positive,positive,1,"yelps,advice.,helpful","10,11,14",69,White/Caucasian,Female,Very well,PASSED,r2-0019378,WO,White/Causasian,>=38
95,QID689,85,Cheap place and it has used rubber seatings!,negative,no sentiment,3,"Cheap,place,rubber,seatings!","1,2,7,8",69,White/Caucasian,Female,Very well,PASSED,r2-0019380,WO,White/Causasian,>=38
96,QID691,86,They know what they are talking about when it comes to the world of beer.,positive,positive,1,"talking,about","6,7",69,White/Caucasian,Female,Very well,PASSED,r2-0019382,WO,White/Causasian,>=38
97,QID693,87,I strongly recommend the restaurant. If you are blind and have no taste.,negative,negative,2,"blind,no,taste.","9,12,13",69,White/Caucasian,Female,Very well,PASSED,r2-0019384,WO,White/Causasian,>=38
98,QID695,88,"I wasn't impressed. There are bright, colorful, easy-to-read menus in front of the register that conveniently detail all their menu items. ",negative,no sentiment,3,"conveniently,detail,menu,items.","16,17,20,21",69,White/Caucasian,Female,Very well,PASSED,r2-0019385,WO,White/Causasian,>=38
99,QID697,89,What a delightful little tea/dessert spot.,positive,positive,1,delightful,3.0,69,White/Caucasian,Female,Very well,PASSED,r2-0019386,WO,White/Causasian,>=38
100,QID699,90,We had a decent time and would have to think longer about whether I would recommend The Keg for anyone looking for a good meal with good service.,positive,positive,1,"had,a,decent,time","2,3,4,5",45,White/Caucasian,Female,Very well,PASSED,r2-0019391,WO,White/Causasian,>=38
101,QID701,91,If anything like their other place the lunch buffet will be fantastic. I cant stand their disgusting overvalued competitors.,positive,positive,1,"will,be,fantastic.,cant,stand,their,disgusting,overvalued,competitors.","10,11,12,14,15,16,17,18,19",45,White/Caucasian,Female,Very well,PASSED,r2-0019392,WO,White/Causasian,>=38
102,QID703,92,The employees are amazing at appearing to care about their jobs; what a trick!,negative,negative,2,"appearing,to,care,what,a,trick!","6,7,8,12,13,14",45,White/Caucasian,Female,Very well,PASSED,r2-0019394,WO,White/Causasian,>=38
103,QID705,93,"The atmosphere was not at all what I expected, it did not feel like a restaurant at all, but like a cozy cookout.",positive,negative,2,"cozy,cookout.","22,23",45,White/Caucasian,Female,Very well,PASSED,r2-0019397,WO,White/Causasian,>=38
104,QID707,94,This place is a Greek restaurant in the former Licks location in Pickering. you should try it,positive,no sentiment,3,"This,place,is,a,Greek,restaurant,in,the,former,Licks,location,in,Pickering.,you,should,try,it","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17",45,White/Caucasian,Female,Very well,PASSED,r2-0019398,WO,White/Causasian,>=38
105,QID709,95,The mixed drink had me wishing I had never gone to the first place and had always bought it from the second one for my entire life.,positive,negative,2,"had,never,gone,to,the,first,place,had,always,bought,it,from,the,second,one","8,9,10,11,12,13,14,16,17,18,19,20,21,22,23",45,White/Caucasian,Female,Very well,PASSED,r2-0019399,WO,White/Causasian,>=38
106,QID711,96,Pros: beer selection is good. i recommend,positive,positive,1,"i,recommend","6,7",45,White/Caucasian,Female,Very well,PASSED,r2-0019400,WO,White/Causasian,>=38
107,QID713,97,"Thank you, Eddie and Olivia for giving us such a positive ""spa shopping experience"" and your patience with us throughout the process. We lost your deposit fee when we were robbed.",positive,positive,1,"Thank,you,,giving,us,such,a,positive,""spa,shopping,experience"",and,your,patience","1,2,7,8,9,10,11,12,13,14,15,16,17",45,White/Caucasian,Female,Very well,PASSED,r2-0019402,WO,White/Causasian,>=38
108,QID715,98,"Good value low-brow Vegas experience.,it was amazing ",positive,positive,1,"Good,value,amazing","1,2,7",45,White/Caucasian,Female,Very well,PASSED,r2-0019403,WO,White/Causasian,>=38
109,QID717,99,The golden burritos were as genuine and real as a three dollar bill,negative,negative,2,"real,as,a,three,dollar,bill","8,9,10,11,12,13",45,White/Caucasian,Female,Very well,PASSED,r2-0019405,WO,White/Causasian,>=38
110,QID719,100,Four stars for being decent priced and friendly staff in a remodeled facility. We went to a restaurant.,positive,positive,1,"Four,stars,decent,priced,friendly","1,2,5,6,8",38,White/Caucasian,Female,Very well,PASSED,r2-0019406,WO,White/Causasian,>=38
111,QID721,101,"I wanted to love this place, but it was just OK in my opinion. It was supposed to be the best vacation ever to my favorite beach.",negative,negative,2,"but,It,was,supposed","7,15,16,17",38,White/Caucasian,Female,Very well,PASSED,r2-0019407,WO,White/Causasian,>=38
112,QID723,102,We spent over 2 hours at the mall. It was horrible.,negative,negative,2,"over,horrible.","3,11",38,White/Caucasian,Female,Very well,PASSED,r2-0019409,WO,White/Causasian,>=38
113,QID725,103,It was quite crowded the two times I visited the place. I was disappointed.,negative,negative,2,"crowded,disappointed.","4,14",38,White/Caucasian,Female,Very well,PASSED,r2-0019411,WO,White/Causasian,>=38
114,QID727,104,The meatballs were a great combination with the homemade pizza sauce. highly recommended,positive,positive,1,"great,homemade,highly,recommended","5,9,12,13",38,White/Caucasian,Female,Very well,PASSED,r2-0019412,WO,White/Causasian,>=38
115,QID729,105,"Also, what grocery store runs out of butter? I wasn't happy.",negative,negative,2,"what,butter?,wasn't,happy.","2,8,10,11",38,White/Caucasian,Female,Very well,PASSED,r2-0019414,WO,White/Causasian,>=38
116,QID731,106,it was veryg ood,positive,negative,2,ood,4.0,38,White/Caucasian,Female,Very well,PASSED,r2-0019417,WO,White/Causasian,>=38
117,QID733,107,He truly went out to work with us,positive,no sentiment,3,"He,truly,went,out,to,work,with,us","1,2,3,4,5,6,7,8",38,White/Caucasian,Female,Very well,PASSED,r2-0019419,WO,White/Causasian,>=38
118,QID735,108,The hotel front desk recommended the worst restaurant.,negative,no sentiment,3,"the,worst","6,7",38,White/Caucasian,Female,Very well,PASSED,r2-0019420,WO,White/Causasian,>=38
119,QID737,109,Passing through all hardships Nick got into MIT.,positive,positive,1,"Passing,through,all,hardships,MIT.","1,2,3,4,8",38,White/Caucasian,Female,Very well,PASSED,r2-0019423,WO,White/Causasian,>=38
120,QID739,110,The food prices are what you would expect from a place like this. very nice,positive,positive,1,"expect,nice","8,15",70,White/Caucasian,Female,Well,PASSED,r2-0019424,WO,White/Causasian,>=38
121,QID741,111,Being busy is a good thing for a business and if you can't handle it you should maybe think of something else you can do that you might be better at. It is great.,positive,negative,2,"can't,handle,something,else,might,better","13,14,21,22,28,30",70,White/Caucasian,Female,Well,PASSED,r2-0019425,WO,White/Causasian,>=38
122,QID743,112,We ended up participating in the summerlicious menu. It was so good.,positive,positive,1,"summerlicious,so,good.","7,11,12",70,White/Caucasian,Female,Well,PASSED,r2-0019426,WO,White/Causasian,>=38
123,QID745,113,I went back in to ask for cilantro dressing the shift leader even smile or greet me.,positive,positive,1,"leader,smile,greet,me.","12,14,16,17",70,White/Caucasian,Female,Well,PASSED,r2-0019428,WO,White/Causasian,>=38
124,QID747,114,"I was told I had to drop off my records in order to be approved as a patient....fine, no problem. It was fun and easy.",positive,no sentiment,3,"drop,records,order,approved,no,problem.","7,10,12,15,19,20",70,White/Caucasian,Female,Well,PASSED,r2-0019429,WO,White/Causasian,>=38
125,QID749,115,"Rob is freaky fast to respond to any email. Like, slow doesn't exist in his head.",positive,no sentiment,3,"freaky,fast,respond,slow,doesn't,exist,head.","3,4,6,11,12,13,16",70,White/Caucasian,Female,Well,PASSED,r2-0019430,WO,White/Causasian,>=38
126,QID751,116,"Come here looking for traditional Korean BBQ with all of the fixings, and leave with a sack of Mall food.",negative,negative,2,"traditional,Korean,BBQ,leave,with,sack,Mall,food.","5,6,7,14,15,17,19,20",70,White/Caucasian,Female,Well,PASSED,r2-0019432,WO,White/Causasian,>=38
127,QID753,117,"I got the bang bang burger and the sauces were both sweet, including the yogurt-based one, alas I have a sweet tooth.",positive,negative,2,"sauces,both,sweet,,including,yogurt-based,alas,I,have,sweet,tooth.","9,11,12,13,15,17,18,19,21,22",70,White/Caucasian,Female,Well,PASSED,r2-0019433,WO,White/Causasian,>=38
128,QID755,118,All of the eel rolls sold here are great for camouflaging the smell of dead bodies in the back.,negative,negative,2,"eel,rolls,sold,here,are,great,camouflaging,dead,bodies","4,5,6,7,8,9,11,15,16",70,White/Caucasian,Female,Well,PASSED,r2-0019435,WO,White/Causasian,>=38
129,QID757,119,This could be the magical place where all the Patty King patties are made.,positive,positive,1,"magical,place,are,made.","5,6,13,14",70,White/Caucasian,Female,Well,PASSED,r2-0019436,WO,White/Causasian,>=38
130,QID759,120,Worst place ever.,negative,negative,2,"Worst,ever.","1,3",43,White/Caucasian,Male,Very well,PASSED,r2-0019439,WO,White/Causasian,>=38
131,QID761,121,The owner was also misinformed about the event taking place inside. annoyed,negative,negative,2,"misinformed,annoyed","5,12",43,White/Caucasian,Male,Very well,PASSED,r2-0019440,WO,White/Causasian,>=38
132,QID763,122,She could not seem to understand what I was saying.,negative,no sentiment,3,"not,seem,to,understand","3,4,5,6",43,White/Caucasian,Male,Very well,PASSED,r2-0019441,WO,White/Causasian,>=38
